name,chinese
09b09Wa,我想把这个带走，然后和卡尔去喝一杯。
09b10Aa,它会放在我们一直放的地方。
09b10Nd,它会在我们总是放的地方。
09b10Wa,它会在我们总是放置它的地方。
10a01Ac,抹布在冰箱上！
10a01Nb,抹布在冰箱上。
10a01Wa,抹布在冰箱上。
10a02Ab,她想在星期三交。
10a02Fa,我将在星期三提交。
10a02Lb,她打算在星期三交这个。
10a02Na,她想在星期三提交这个。
10a02Wa,她打算在星期三提交这个。
10a04Fd,今晚我可以告诉他。
10a04Nb,今晚我可以告诉他。
10a04Wa,今天晚上我可以告诉他。
10a04Wb,今天晚上你们不能说！
10a05Aa,那张黑纸就在上面的木块旁边。
10a05Ld,那张黑色的纸在上面的那块木头旁边。
10a05Tb,那张黑色纸在上面的木头旁边。
10a05Wb,那张黑色的纸在那边的木块旁边。
10a07Aa,七个小时后就到了。
10a07Ad,七个小时后就到了。
10a07La,还有七个小时。
10a07Ta,七个小时后就到了。
10a07Wb,七个小时后就准备好了！
10b01Aa,那些袋子是什么，为什么放在桌子下面？
10b01Ea,桌子底下放的那些袋子是什么？
10b01Fa,桌子下面放着的那些袋子是什么？
10b01Lb,那些放在桌子下面的袋子是什么?
10b02Aa,他们刚刚把它抬上去，现在他们又下来了。
10b02La,你们刚刚把它搬上去，现在又要下去。
10b02Na,他们刚把它抬上去，现在又下来了。
10b02Wb,他们刚搬上去，现在又要下来！
10b03La,周末的时候，我现在总是回家并拜访阿格尼丝。
10b03Tb,周末时，我现在总是回家并探望阿格尼丝。
10b03Wb,周末我现在总是回家，并拜访阿格尼丝。
10b09Ad,我想把这个拿走，好让卡尔去喝东西。
10b09Lb,我想把这个拿走，好让卡尔去喝酒。
10b09Wb,我要把这件事处理掉，然后和卡尔去喝一杯。
10b10Fc,它会在我们一直放的地方。
10b10Lc,会在我们总是放置它们的地方。
10b10Wa,它会放在我们一直放的地方。
11a01Aa,抹布在冰箱上。
11a01Ab,抹布放在冰箱上。
11a01Ld,抹布在冰箱上。
11a01Nd,抹布在冰箱上。
11a01Wc,抹布在冰箱上。
11a02Ec,她打算在星期三提交。
11a02Fb,她打算在星期三提交。
11a02Ld,她打算在星期三提交。
11a02Nc,她打算在周三提交。
11a02Tc,她打算在星期三交。
11a02Wc,她计划在星期三提交这个。
11a04Ac,今天晚上我可以告诉他。
11a04Fd,今天晚上我可以告诉他。
11a04Nd,今天晚上我可以告诉他。
11a04Wc,今晚，我可以告诉他。
11a05Ad,那张黑色的纸在上面，靠近那块木头。
11a05Fb,那张黑色的纸在那上面靠近那块木头。
11a05Fc,黑色的纸张在上面，木块旁边。
11a05Lc,那张黑色纸在木块旁边的上面。
11a05Na,黑色纸张在上面靠木块处。
11a05Td,那张黑色纸在上面，木头旁边。
11a05Wd,那张黑色的纸就在那边木块的旁边。
11a07Ac,七个小时后就到了。
11a07Ld,距离还有七个小时。
11a07Ta,七小时后就到了。
11a07Wc,七个小时后就要来了。
11b01Ab,那些放在桌子下面的袋子是什么？
11b01Eb,那些袋子是什么？那些放在桌子下面的。
11b01Fc,桌子底下那些袋子是什么？
11b01Lb,那边桌子底下的那些袋子是什么？
11b01Nc,这放在桌子下面的袋子是什么？
11b01Wd,那些放在桌子下面的袋子是什么？
11b02Ab,他们刚才把它拿上去，现在又下来了。
11b02Fd,他们刚抬上去，现在又下来了。
11b02Na,他们刚刚把它抬上去，现在又下来了。
11b02Td,他们刚刚把它抬上去，现在又要下来了。
11b02Wb,他们刚刚把它抬上去，现在又走下来了。
11b03Fc,在周末我总是回家，拜访了阿格妮丝。
11b03Lc,在周末，我现在总是回家并拜访阿格尼斯。
11b03Nb,周末时我现在总是回家并拜访了阿格尼斯。
11b03Td,周末我现在总是回家，拜访阿格妮丝。
11b03Wa,周末我现在总是回家，去看望阿格妮丝。
11b03Wb,周末我总是回家看望阿格尼丝。
11b09Ad,我想先把这带走，然后和卡尔去喝一杯。
11b09Fd,我先把这个带走，然后去找卡尔喝一杯。
11b09Ld,我想先把这个带走，然后去和Kawa喝酒。
11b09Na,我打算把这个拿走，然后和卡尔去喝一杯。
11b09Td,我要把这个带走。然后卡尔会去喝酒。
11b09Wa,我想先把这个带走，然后和卡尔去喝一杯。
11b10Ad,它会在我们平时放置的地方。
11b10Ae,它会在我们总是放置它的地方。
11b10Ld,它会在我们一贯放置的那个地方。
11b10Nc,它会在我们一直放置的地方。
11b10Td,它会在我们总是放置它的地方。
11b10Wa,它会在我们总是放置的地方。
12a01Fb,抹布在冰箱上。
12a01Lb,抹布在鳝鱼柜上。
12a01Nb,抹布在冰箱上。
12a01Wc,抹布在冰箱上。
12a02Ac,她想在星期三交。
12a02Ec,她打算在星期三交出来。
12a02Nb,她打算在星期三提交。
12a02Wa,"你周三就要交那个！"
12a02Wc,她打算在星期三交这个。
12a04Wc,今天晚上我可以告诉他。
12a05Ab,»那张黑纸在上面木块旁边。«
12a05Lb,那张黑纸在上面，木头旁边。
12a05Nd,那张黑色的纸就在上面靠近那块木头。
12a05Ta,黑色纸张位于上面木块旁边。
12a05Wb,黑色的纸张在上面，木头块旁边。
12a07Ac,七个小时后就到了。
12a07La,七个小时后就到了。
12a07Wa,七个小时后就到了。
12b01Ta,那桌子下面放的是什么袋子？
12b01Wa,那桌子底下放的是什么袋子？
12b02Ad,他们刚刚把它抬上去，现在他们又下来了。
12b02Ea,他们刚刚把它抬上来，现在又下去了。
12b02Fb,他们刚刚把它带上去，现在他们又下来了。
12b02Na,他们刚把它抬上去，现在又下来了。
12b02Wa,他们刚刚把它抬上去，现在你又下去了！
12b02Wb,他们刚刚把它提上来，现在又下去。
12b02Wd,你们刚把它抬上去，现在又要下去！
12b03La,周末我现在总是回家，并拜访了阿格尼斯。
12b03Ta,在周末，我现在总是回家，并探望阿格尼丝。
12b09Ac,"我这就拿走它。然后和卡尔去喝一杯。"
12b09Td,我要把这件事处理完，然后和卡尔去喝一杯。
12b09Wc,我想先把这个拿走，然后和卡尔去喝一杯。
12b10Ac,它会在我们总是放置的地方。
12b10Ld,它会在我们总是放置它的地方。
12b10Wa,"它会在我们总是放它的地方。"
13a01Ac,抹布在冰箱上。
13a01Ea,"抹布放在冰箱上。"
13a01Ec,"抹布在冰箱上。"
13a01Fd,"抹布在冰箱上。"
13a01Lb,"拉彭先生躺在冰箱上。"
13a01Nb,"抹布放在冰箱上。"
13a01Wb,抹布在冰箱上。
13a02Ad,她打算在星期三提交。
13a02Ec,"她想周三交。"
13a02Fa,"她想在星期三提交。"
13a02Lc,她想在周三提交这个。
13a02Nc,她想在周三交给它。
13a02Ta,她打算在星期三提交这个。
13a02Wa,她想在星期三交。
13a04Ac,今天晚上我可以告诉他。
13a04Fc,今天晚上我可以告诉他。
13a04Lb,今天晚上我可以告诉他。
13a04Ta,今天晚上我可以告诉他。
13a04Wc,今晚我可以告诉他。
13a05Aa,黑色的纸张在上面靠近那块木头。
13a05Ea,»那张黑色的纸在上面，木块旁边。«
13a05Lc,那张黑色纸位于上面的木头旁边。
13a05Nb,黑色纸张在上面木头旁边。
13a05Tc,那张黑色的纸在上面，木头旁边。
13a05Wa,黑色纸张就在上面木头旁边。
13a05Wc,那张黑色的纸在上面，靠近那块木头。
13a07Fd,"七小时后就该这样了。"
13a07Lb,"七小时后就该到了。"
13a07Na,还有七个小时就到了。
13a07Tc,七个小时后就到了。
13a07Wb,"七个小时后就该到了。"
13b01Ab,那桌子下面放的是什么袋子？
13b01Ec,桌子底下那些袋子是什么？
13b01Fc,那桌子底下放着的是什么袋子？
13b01Ld,桌子底下到底是什么袋子？
13b01Nc,"桌子底下那些是什么袋子？"
13b01Wa,那放在桌子下面的是什么袋子？
13b02Fb,您刚把它抬上去，现在又下去了。
13b02Lc,他们刚刚把它抬上来，现在他们又下去了。
13b02Nb,他们刚刚把它抬上来，现在又下去。
13b02Wa,你刚才把它抬上去，现在你又要下去了。
13b03Ac,周末我现在总是回家，并且拜访了阿格尼斯。
13b03Ed,周末我现在总是回家，并拜访了阿格尼斯。
13b03Fd,每个周末我现在总是回家并探望阿格尼丝。
13b03Lb,在周末，我现在总是回家并拜访阿格妮丝。
13b03Na,周末我总是回家并拜访阿格尼斯。
13b03Td,周末我现在总是回家并拜访阿格妮丝。
13b03Wc,在周末，我现在总是回家并拜访阿格妮丝。
13b09Ab,我想先把这个拿走，然后和卡尔去喝点东西。
13b09Ec,我想先把这个拿走，然后和卡尔去喝一杯。
13b09Fb,我想先把这个拿走，然后和卡尔去喝一杯。
13b09Fc,我想把这个先拿走，然后和卡尔喝点东西。
13b09La,我要把这个带走，然后去和卡拉喝酒。
13b09Na,我想先把这个拿走，然后和卡尔去喝一杯。
13b09Wa,我要先把东西带走，然后和卡尔去喝一杯。
13b10Ec,它会在我们总是放的地方。
13b10Fa,它会在我们一直放置的地方。
13b10La,它会在我们总是放置的地方。
13b10Nc,"它会在我们总是放它的地方。"
13b10Wa,"它会在我们总是放它的地方。"
13b10Wc,"它会在我们总是放它的地方！"
14a01Aa,"抹布在冰箱上。"
14a01Ac,抹布在冰箱上。
14a01Ea,抹布在冰箱上。
14a01Na,"抹布放在冰箱上。"
14a01Wa,抹布在冰箱上。
14a01Wc,抹布在冰箱上。
14a02Ab,她想在星期三提交。
14a02Ea,她想在星期三提交。
14a02Fd,她打算在星期三提交。
14a02La,"她想周三交。"
14a02Nc,"她想周三交。"
14a02Tb,她想在星期三交。
14a02Wa,她想在星期三交掉这个。
14a02Wc,她想在星期三提交这个。
14a04Aa,今晚我可以告诉他。
14a04Ed,今晚我可以告诉他。
14a04Lb,今晚我可以告诉他。
14a04Tb,"今天晚上我可以告诉他。"
14a04Tc,"今天晚上我可以告诉他。"
14a04Wb,"今天晚上我可以告诉他。"
14a04Wc,"今天晚上我可以告诉他。"
14a05Aa,"那张黑色的纸在木头旁边上面。"
14a05Ac,"那张黑色的纸在上面，木头旁边。"
14a05Fa,"那张黑色的纸在木头旁边上面。"
14a05Fb,"那张黑色的纸在木块上面。"
14a05Lb,"那张黑色的纸在木块上面。"
14a05Na,"那张黑色的纸在木头旁边上面。"
14a05Ta,"那张黑色的纸在木头旁边上面。"
14a05Tc,"那张黑色的纸在上面，木头旁边。"
14a05Wa,"那张黑色的纸在上面，木头旁边。"
14a05Wb,那张黑色的纸在那里上面靠近那块木头。
14a07Aa,七个小时后就要到了。
14a07Eb,在七个小时后就会发生。
14a07Fd,七个小时后就到了。
14a07Lc,在七个小时后就到了。
14a07Ld,"七小时后就该到了。"
14a07Na,"七小时后就该到了。"
14a07Tc,"七小时后就该到了。"
14a07Wc,"七小时后就该到了。"
14b01Ac,"桌子底下那些是什么袋子？"
14b01Eb,"桌子底下那是什么东西？"
14b01Fa,"桌子底下那些是什么袋子？"
14b01Fc,"桌子底下那些是什么袋子？"
14b01Na,"桌子底下那些是什么袋子？"
14b01Wc,"桌子底下那些是什么袋子？"
14b02Aa,"你刚把它抬上去，现在又把它抬下来。"
14b02Fb,"你刚把它抬上去，现在又把它抬下来。"
14b02Na,"你刚把它抬上去，现在又把它抬下来。"
14b02Tc,"你刚把它抬上去，现在又把它抬下来。"
14b02Wb,"你刚把它抬上去，现在又把它抬下来。"
14b02Wd,"你刚把它抬上去，现在又把它抬下来。"
14b03Ad,"周末我总是回家看望阿格尼丝。"
14b03Ed,"周末我总是回家看望阿格尼丝。"
14b03Lb,"周末我总是回家去看望阿格尼丝。"
14b03Ta,"周末我总是回家看望阿格尼斯。"
14b03Wb,"周末我总是回家看望阿格尼斯。"
14b09Ac,"我这就把它拿走，然后和卡尔去喝一杯。"
14b09Ea,"我这就拿走，然后和卡尔去喝一杯。"
14b09Fc,"我这就把它拿走，然后和卡尔去喝一杯。"
14b09Lb,"我这就拿去，然后和卡尔去喝一杯。"
14b09Td,"我这就拿去，然后和卡尔去喝一杯。"
14b09Wa,"我这就把它拿走，然后和卡尔去喝一杯。"
14b09Wc,"我这就拿走它，然后和卡尔去喝一杯。"
14b10Ad,它会在我们平时放的地方。
14b10Eb,它会放在我们总是放的地方。
14b10Lb,在我们总是把它们放的地方会是什么样子？
14b10Nb,它会在我们一直放置的地方。
14b10Tc,它会在我们一直放置的地方。
14b10Wc,它将放在我们总是放置的地方。
15a01Ea,"抹布放在冰箱上。"
15a01Fb,"抹布放在冰箱上。"
15a01La,"抹布在冰箱上。"
15a01Nb,"抹布在冰箱上。"
15a01Wa,"抹布在冰箱上！"
15a02Ac,"她想在星期三提交。"
15a02Ea,"她想周三交。"
15a02La,"她想周三交。"
15a02Na,"她想在星期三交。"
15a02Ta,"她想周三交。"
15a02Wb,"她想周三交！"
15a02Wd,"她想周三交。"
15a04Ab,"今天晚上我可以告诉他。"
15a04Ac,"今晚我可以告诉他。"
15a04Fd,"今晚我可以告诉他。"
15a04Nc,"今天晚上我可以告诉他。"
15a04Wa,"今天晚上我可以告诉他。"
15a04Wb,"今晚我可以告诉他。"
15a05Eb,"那张黑色的纸在上面，木头旁边。"
15a05Fb,"那张黑色的纸在木头旁边上面。"
15a05Lb,"那张黑色的纸在木头旁边上面。"
15a05Na,"那张黑色的纸在木头旁边上面。"
15a05Wa,"那张黑色的纸在木块上面。"
15a07Ac,"七小时后就该到了。"
15a07Eb,"七小时后就该到了。"
15a07Fa,"七小时后就该到了。"
15a07Fb,"七小时后就到了。"
15a07Ld,"七小时后就该到了。"
15a07Nc,"七小时后就该到了。"
15b01Ec,"桌子底下那些是什么袋子？"
15b01Lb,"桌子底下那些是什么袋子？"
15b01Na,"桌子底下那些是什么袋子？"
15b01Wc,"桌子底下那些是什么袋子？"
15b02Aa,"他们刚搬上去，现在又搬下来了。"
15b02Lb,"你刚把它抬上去，现在又把它抬下来。"
15b02Nd,"你刚把它抬上去，现在又把它抬下来。"
15b02Tc,"你刚把它抬上去，现在又把它抬下来。"
15b02Wa,"你刚把它抬上去，现在又把它抬下来。"
15b02Wc,"你刚把它抬上去，现在又把它抬下来。"
15b03Aa,"周末我回家看望了阿格尼丝。"
15b03Lc,在周末，我现在回家去了，并拜访了阿格妮斯。
15b03Nb,"周末我回家去看望了阿格尼斯。"
15b03Tc,周末我现在总是回家拜访阿格尼丝。
15b03Wa,周末我现在总是回家并拜访了阿格尼丝。
15b03Wb,周末我现在总是回家去看望阿格尼丝。
15b09Ac,我想先把这个拿走，然后和卡尔去喝一杯。
15b09Fa,我要把这个拿走，然后和卡尔去喝一杯。
15b09La,我要把这个拿走，然后和卡尔去喝一杯。
15b09Nb,我要先把这个带走，然后和卡尔去喝一杯。
15b09Ta,"我这就拿去，然后和卡尔去喝一杯。"
15b09Wb,"我这就拿去，然后和卡尔去喝一杯。"
15b10Ac,"它会在我们总是放它的地方。"
15b10Lc,"它会在你总是放它的地方。"
15b10Nb,"它会放在我们曾经把它放的地方。"
15b10Nc,"它会在我们总是放它的地方。"
15b10Wa,"它会在我们总是放它的地方。"
16a01Ec,"抹布在冰箱上。"
16a01Fc,"抹布在冰箱上。"
16a01Lb,"抹布在冰箱上。"
16a01Nc,"抹布在冰箱上。"
16a01Tb,"抹布在冰箱上。"
16a01Wb,"抹布在冰箱上。"
16a02Ea,"她想周三交。"
16a02Ec,"她想周三交。"
16a02Lb,"她想周三交。"
16a02Nb,"她想周三交。"
16a02Tc,"她想周三交。"
16a02Wb,"她想在星期三提交。"
16a04Ab,"今天晚上我可以告诉他。"
16a04Ea,"今天晚上我可以告诉他。"
16a04Fa,"今天晚上我可以告诉他。"
16a04La,"今天晚上我可以告诉他。"
16a04Lc,"今晚我可以告诉他。"
16a04Nc,"今天晚上我可以告诉他。"
16a04Tc,"今晚我可以告诉他。"
16a04Wb,"今天晚上我可以告诉他。"
16a04Wc,今晚我可以告诉他。
16a05Ab,"那张黑色的纸在木头旁边上面。"
16a05Ea,"那张黑色的纸在木块上面。"
16a05Fc,"那张黑色的纸在上面的夹具旁边。"
16a05La,黑色的纸张在上面木头旁边。
16a05Tb,"那张黑色的纸在木头旁边上面。"
16a05Wb,"那张黑色的纸在木头旁边上面。"
16a05Wc,"那张黑色的纸在木头旁边上面。"
16a07Ea,"七小时后就该到了。"
16a07Fa,"七小时后就该到了。"
16a07Fb,"七小时后就该到了。"
16a07La,"七小时后就该到了。"
16a07Lb,"七小时后就该到了。"
16a07Nb,"七小时后就到了。"
16a07Td,"七小时后就该到了。"
16a07Wa,"七小时后就该到了。"
16b01Aa,"桌子底下那些是什么袋子？"
16b01Eb,"桌子底下那些是什么袋子？"
16b01Fa,"桌子底下那些是什么袋子？"
16b01La,"桌子底下那些是什么袋子？"
16b01Lc,"桌子底下那些是什么袋子？"
16b01Tb,"桌子底下那些是什么袋子？"
16b01Wa,"桌子底下那些是什么袋子？"
16b01Wb,"桌子底下那些是什么袋子？"
16b02Aa,"你刚把它抬上去，现在又把它抬下来。"
16b02Eb,"你刚把它抬上去，现在又把它抬下来。"
16b02Fd,"你刚把它抬上去，现在又把它抬下来。"
16b02Lb,"你刚把它抬上去，现在又把它抬下来。"
16b02Wb,"你刚把它抬上去，现在又把它抬下来。"
16b03Ad,"周末我总是回家看望阿格尼丝。"
16b03Ea,"周末我一直回家看望阿格尼斯。"
16b03Fa,"周末我总是回家去看望阿格尼丝。"
16b03Fd,"周末我总是回家看望阿格尼丝。"
16b03La,"周末我总是回家去看望阿格尼斯。"
16b03Nb,周末我现在总是回家，并拜访了阿格妮丝。
16b03Ta,周末我总是回家，去看望阿涅斯。
16b03Wb,周末我总是回家并拜访艾格尼丝。
16b09Ab,我想把这个拿走，然后和卡尔去喝一杯。
16b09Eb,我想先把这个拿走，然后去和卡尔喝一杯。
16b09Fb,我要先把这个拿走，然后和卡尔去喝一杯。
16b09La,我想先把这个东西带走，然后和卡尔去喝一杯。
16b09Lb,我想把这个顺便拿走，然后和卡尔去喝一杯。
16b09Wb,我想先把这个带走，然后和卡尔去喝一杯。
16b10Aa,它会在我们总是放置的地方。
16b10Eb,它会放在我们总是放的地方。
16b10Fb,它会在我们通常放置它的地方。
16b10Lb,它会在我们总是放置它的地方。
16b10Tb,它会在我们总是放置的地方。
16b10Td,它会在我们总是放置的地方。
16b10Wa,它将在我们总是放置的地方。
16b10Wb,它会在我们平常放的地方。
