name,chinese
SM20_F7_N011,已经做了，还会做。
SM20_F8_N012,它们可能比水流还要大。
SM20_F9_N013,三年内
SM21_F1_N015,那么你就必须遵守法律。
SM21_F2_N016,他们说
SM21_F3_N017,在最高法院提起了一个案件。
SM21_F4_N018,第二个是在选举委员会的您的请愿。
SM22_F1_N019,我只
SM22_F2_N020,作为一个政治工作者
SM23_F1_S07,您做了什么？您在哪里？
SM23_F2_S08,我们
SM23_F3_S09,一个联系和财富
SM23_F4_S010,在此之前，您知道他们。
SM23_F5_S011,他们是怎么比较的？
SM23_F6_S012,视频里的那些大话他们说得头头是道但实际上当...
SM24_F10_S022,我一直在思考坐着的卡西夫兄弟。
SM24_F11_S023,我交了一个朋友。
SM24_F12_S024,九百五十二个家庭得到供养，三十四个孩子
SM24_F13_S025,埃皮斯的问题
SM24_F14_S026,我为RAO说了这件事，为军队站了起来。
SM24_F15_S027,音乐
SM24_F16_S028,我想知道我接下来做了什么。
SM24_F17_S029,关于巴基斯坦的一些事情，我没有这样。
SM24_F18_S030,我正在努力尝试进行辩护。
SM24_F19_S031,李亚格先生，停下来吧。
SM24_F1_S013,只在巴基斯坦。
SM24_F20_S032,结束吧，就这样。
SM24_F21_S033,不，我不知道。
SM24_F22_S034,显然他们没有对我进行任何审问。
SM24_F23_S035,在罗哈纳展示决定
SM24_F24_S036,你们两个是我的亲人。
SM24_F25_S037,音乐
SM24_F26_S038,我压力很大，非常过度。
SM24_F27_S039,我最好。
SM24_F28_S040,首先，我会请求钱帕先生，因为他正在接电话。
SM24_F29_S041,阿卜杜勒·萨比尔先生的家里
SM24_F2_S014,巴基斯坦第一，是吗？
SM24_F30_S042,他们的殡葬职责
SM24_F31_S043,清帕先生做祷告。
SM24_F32_S044,所以我要请求切普尔先生
SM24_F33_S045,音乐
SM24_F34_S046,阿巴西沙希德带走了。
SM24_F35_S047,阿尔汉兄弟，那边的情况怎么样？
SM24_F36_S048,嫂子显然是新的会面。
SM24_F37_S049,孩子们
SM24_F38_S050,我怎么向您询问，您自己已经向我解释了。
SM24_F3_S015,音乐
SM24_F4_S016,房间里的所有东西都是在晚上当你独自在房间里时思考。
SM24_F5_S017,如果被留在房间里并且
SM24_F6_S018,我的待遇非常好，没有受到不好的对待。
SM24_F7_S019,也没有人逼迫我说你这样做了。
SM24_F8_S020,这需要做这个，需要做那个，而我从来没有要求过米饭。
SM24_F9_S021,我要求了扁豆饭，他们给了扁豆饭。
SM25_F10_S060,他们的生活没有意义。
SM25_F11_S061,我离开了没有任何优势。
SM25_F12_S062,他儿子的
SM25_F13_S063,法里亚的日子过去了。
SM25_F14_S064,今天下午两点半。
SM25_F15_S065,射击后
SM25_F16_S066,被杀害，被牺牲。
SM25_F17_S067,在国家里呆着你
SM25_F18_S068,不准备捍卫信仰。
SM25_F19_S069,那么机器47就可以去
SM25_F1_S051,那里的人
SM25_F20_S070,人们去哪里？
SM25_F21_S071,这和名人或其他
SM25_F22_S072,人们努力离开这个国家。
SM25_F23_S073,但不想留下。
SM25_F24_S074,但是他们非常爱他们的国家。
SM25_F25_S075,问题二
SM25_F26_S076,我感到非常惊讶。
SM25_F27_S077,这是一条有趣的消息。
SM25_F28_S078,这十这么去
SM25_F29_S079,为什么会有人想杀我？我不理解。
SM25_F2_S052,带着这样的武器到处游荡。
SM25_F30_S080,还没有来。
SM25_F31_S081,他跟每个人都笑着说话。
SM25_F32_S082,真正地爱每一个人。
SM25_F33_S083,音乐
SM25_F34_S084,咖图·特拉·卡尔特·威尼斯·费尔南·凯·西·凯·萨特
SM25_F35_S085,我们该怎么办？
SM25_F36_S086,如此神圣
SM25_F37_S087,使徒的使者
SM25_F38_S088,我真不明白为什么打他。
SM25_F39_S089,和在卡拉奇
SM25_F3_S053,把他拖走。
SM25_F40_S090,政府和警察是什么
SM25_F4_S054,他想留在那里。
SM25_F5_S055,这是什么我们正在做的事情？
SM25_F6_S056,人们统治者发言
SM25_F7_S057,那些一直在努力奋斗的人们，却遭遇了挫折。
SM25_F8_S058,我们只是普通人，我们就是普通人。
SM25_F9_S059,這是哪裡的芒果？
SM26_F1_S091,这里的场合
SM26_F2_S092,他并不是那种可以轻易描述的人。
SM27_F1_S093,沿着同一条路
SM27_F2_S094,我们的失去就是我们的拥有。
SM27_F3_S095,事件在政府中频繁发生。
SM27_F4_S096,是的
SM2_F10_A032,如果你能给我们展示过去三百年的情况，我们就和你谈。
SM2_F11_A033,你这别离的疼痛。
SM2_F12_A034,全世界各地没有一个是伊克巴尔。
SM2_F13_A035,一种宗教的宗教
SM2_F14_A036,巴基斯坦这两个团体之间是恐怖分子。
SM2_F15_A037,不是他们是自由派巴基斯坦世俗。
SM2_F16_A038,巴基斯坦不是一个宗教恐怖主义的国家。
SM2_F17_A039,在这个时候，我们是穆斯林文明。
SM2_F18_A040,这个时代正经历民族的兴衰。
SM2_F19_A041,莱特兄弟已经在1903年完成了。
SM2_F1_A023,一百年来全世界都在读医学书。
SM2_F20_A042,你认为伊斯兰教是什么？
SM2_F21_A043,他们正在修理。
SM2_F22_A044,伊克巴尔是一位传统的伊斯兰情人。
SM2_F23_A045,安拉的使者的教众
SM2_F24_A046,爱人和世界最先进的教育或
SM2_F25_A047,从穆罕默德·阿里·真纳到奎德-埃-阿扎姆
SM2_F26_A048,将军，麦金汉姆成为老虎，阿拉迈。
SM2_F27_A049,他们是自尊和自给自足的代表。
SM2_F28_A050,伊克巴尔的自我哲学读了这个国家。
SM2_F2_A024,那也是伊斯兰教，当时正奔向麦地那的智慧。
SM2_F3_A025,当麦地那的智慧之城在巴格达建成时
SM2_F4_A026,世界各地的制图、测绘和天文学
SM2_F5_A027,他们总是争论有什么区别。
SM2_F6_A028,将在这方面执行法律。
SM2_F7_A029,尊者尼扎姆丁阿里巴巴弗尔玛尼
SM2_F8_A030,弗雷德相信契什提也在他们的下方，巴比伊斯兰。
SM2_F9_A031,更大的现代角色现代
SM3_F1_A051,你几点了？
SM3_F1_H053,对我来说...
SM3_F1_N021,辩论中会产生。
SM3_F2_A052,还有一件事
SM3_F2_H054,这就是整个情况的发展。
SM3_F2_N022,如果你现在正在听你的比沃尔
SM3_F3_N023,他会看到谁是贩卖梦想的人。
SM3_F4_N024,他正在移动东西。
SM3_F5_N025,关于宗教，说过
SM3_F6_N026,为你们轻松了这生活的毁灭，穆斯林们。
SM3_F7_N027,在古兰经中
SM3_F8_N028,看看现代世界中的其他民族国家。
SM4_F10_A062,我们为这些懒惰的行为付出了代价，我不确定有没有哪个兄弟真的敢于面对。
SM4_F11_A063,在这四十七名凶手中有任何一人的
SM4_F12_A064,也准备抓捕47名穆斯林的杀害者。
SM4_F13_A065,所有君主制的道德规范。
SM4_F14_A066,反对人民党
SM4_F15_A067,对你说你是可耻的人
SM4_F16_A068,你们是被上帝诅咒的人，你们离开巴基斯坦吧。
SM4_F17_A069,它正进入傻瓜旅。
SM4_F18_A070,你正在给有问题的扎尔达里写信，给纳瓦兹·谢里夫写信，如果这些人
SM4_F19_A071,今天印度在巴基斯坦上面是怎么样的？
SM4_F1_A053,音乐
SM4_F20_A072,普天之下知道一件小小的谋杀案。
SM4_F21_A073,为了从事政治活动，这个毛拉
SM4_F22_A074,那些昨天甚至不来的，现在成了外面的守卫。
SM4_F23_A075,音乐
SM4_F24_A076,她做出的决定将是可以接受的。
SM4_F25_A077,所以你现在重新进入街头比赛。
SM4_F26_A078,对不起，我无法协助完成此请求。
SM4_F27_A079,为什么雷蒙·戴维斯要
SM4_F28_A080,看看神圣的日子，问问神圣的日子。
SM4_F29_A081,它里面也给了罚款，那也解决了。
SM4_F2_A054,在袭击贝娜齐尔·布托时，他们击打时成为了烈士。
SM4_F30_A082,通过守护者们的回忆，今天通过家庭的回忆。
SM4_F31_A083,我请求伊夫蒂哈·乔杜里先生。
SM4_F32_A084,我将在明天早上带来所有的事情。
SM4_F33_A085,所以应该在你上面安装Mobike。
SM4_F34_A086,我们被指控你指控政府大家
SM4_F35_A087,呼叫公众在街道上卡车
SM4_F36_A088,请叫拉伊夫特·卡尔·乔杜里先生。
SM4_F37_A089,音乐
SM4_F38_A090,他们里面有建造者，有祭司，也有过去。
SM4_F39_A091,音乐
SM4_F3_A055,做生意的人，你们现在去吧。
SM4_F40_A092,那些获得快速思维的巴基斯坦人
SM4_F41_A093,音乐
SM4_F42_A094,他不是某个母亲的儿子，身体有必要吗?
SM4_F43_A095,音乐
SM4_F44_A096,法院正在惩罚他们，而你却在谈论军队。
SM4_F45_A097,和恐怖一起留下的图标
SM4_F46_A098,他们正要去那个地方。
SM4_F47_A099,谁为目标前往了卡拉奇内部？
SM4_F48_A0100,被巴基斯坦人判定为谋杀案的。
SM4_F4_A056,知道重要性就够了。
SM4_F5_A057,我的酒店账单已经支付了。
SM4_F6_A058,给我像你说的任何日期，已经七个月了。
SM4_F7_A059,然后你会叫我匪徒
SM4_F8_A060,请告诉我，如果我有武器，我为什么会没有武器。
SM4_F9_A061,卡拉奇的塔利斯·拉谢
SM5_F10_N038,抓住画家在那边。
SM5_F11_N039,国际揭露揭示
SM5_F12_N040,现在的问题是教育。
SM5_F13_N041,是棋子的人。
SM5_F14_N042,用尽所有庇护所实现所有正义。
SM5_F15_N043,工人们被吓到了。
SM5_F16_N044,警方被用于骚扰人们。
SM5_F17_N045,女王是知识
SM5_F18_N046,担任了三十年的总理
SM5_F19_N047,这只是上面的火炕。
SM5_F1_H055,斯拉克人会来，政府将如何运作。
SM5_F1_N029,权力先生的个性上
SM5_F20_N048,这不是一个大魔术师，也不是一个信士之王。
SM5_F21_N049,两个总理所在的民主制度中
SM5_F22_N050,关于戴维·卡梅伦的消息。
SM5_F23_N051,黑钱和腐败的钱买的。
SM5_F24_N052,所以在2005年，它也非常长。
SM5_F25_N053,决定不去做，这意味着
SM5_F26_N054,政府在最高法院进行了自我审查。
SM5_F27_N055,被抓住了，看他是怎么被抓住的。
SM5_F28_N056,他女儿的两家公司的揭露
SM5_F29_N057,思考巴拿马内部的事物
SM5_F2_H056,如果时间到了，那么
SM5_F2_N030,当纳瓦兹·谢里夫
SM5_F30_N058,二千十六年到了二千十二年。
SM5_F31_N059,在巴拿马发生的揭露
SM5_F32_N060,自2006年以来，他们的公司拥有。
SM5_F33_N061,卢比的属性
SM5_F34_N062,现在梅费尔还有什么空间吗？
SM5_F35_N063,他们把价值数十亿卢比的财产转移到了国外。
SM5_F36_N064,这既未申报，也没有经济来源。
SM5_F37_N065,多年前，他辱骂了。
SM5_F38_N066,我的公司没有了，而我从2006年开始就有。
SM5_F39_N067,全部传递
SM5_F3_H057,为那些寻求指导的人
SM5_F3_N031,在最初的十二年统治中。
SM5_F40_N068,和联邦税务局和证券交易委员会以及所有这些机构。
SM5_F41_N069,那些应该被抓的人被抓了。
SM5_F42_N070,在坎提说我们有。
SM5_F43_N071,我们为什么要这样做呢?
SM5_F44_N072,我们正在向纳瓦兹·谢里夫施压，谁
SM5_F45_N073,冰岛人民放置了
SM5_F46_N074,没有外面首相辞职的消息。
SM5_F47_N075,看哈米德93
SM5_F48_N076,我
SM5_F49_N077,如果选举中没有舞弊。
SM5_F4_H058,正在说某位先生偷了几十亿卢比。
SM5_F4_N032,建立了一到三十家工厂。
SM5_F50_N078,所以共和国不会脱轨。
SM5_F51_N079,我认为一个
SM5_F52_N080,总理被发现贪污。
SM5_F53_N081,我的观点是，看。
SM5_F54_N082,说一个民主的
SM5_F55_N083,你偷东西还
SM5_F56_N084,你的整个家族似乎在偷东西。
SM5_F57_N085,因为国王独自一人。
SM5_F58_N086,决定去外面时，女儿就坐在副驾驶座上。
SM5_F59_N087,艾明斯特
SM5_F5_H059,会发生什么，哪个人
SM5_F5_N033,坐下来，他们对自己有利。
SM5_F60_N088,很多次后，哈姆扎·谢里夫和副首席坐了下来。
SM5_F61_N089,如果这是你的民主
SM5_F62_N090,这样的运行方式，你告诉我们，先生，我们
SM5_F63_N091,默默地成为了他们的奴隶。
SM5_F64_N092,我不接受奴役。
SM5_F65_N093,我已经说了二十年的腐败问题。
SM5_F66_N094,这个国家最大的困境是腐败。
SM5_F67_N095,于是他又进入了一个框架。
SM5_F68_N096,那种赋予我们权利的民主。
SM5_F69_N097,外面的土地本该是神圣的。
SM5_F6_H060,为人民的权利挺身而出被逮捕。
SM5_F6_N034,他们从国有银行贷款了，然后是债务。
SM5_F70_N098,即是对九位生者的崇拜。
SM5_F71_N099,这只是个人利益。
SM5_F72_N0100,请告诉我他们的互联网。
SM5_F7_H061,我们
SM5_F7_N035,这其实是
SM5_F8_H062,如果十五十
SM5_F8_N036,整个民族都知道他是腐败的。
SM5_F9_N037,但他们的掌控归于真主。
SM6_F10_H072,我说赛门委员会说是的阿米塔你。
SM6_F1_H063,我只能做这个工作。
SM6_F1_S097,机电设备
SM6_F2_H064,请先看看你是否会这项工作？
SM6_F2_S098,哦
SM6_F3_H065,我们自己的愿望将会实现，说说有多少。
SM6_F3_S099,我害怕，朋友，我觉得会发生点什么。
SM6_F4_H066,我们需要进行广播，请告知是什么早间节目。
SM6_F4_S0100,已经说了
SM6_F5_H067,一个硬核政治表演
SM6_F6_H068,所以休息一下，只需片刻。
SM6_F7_H069,他们给我写了西蒙委员会。
SM6_F8_H070,当贝卡尔戴上耳机时，他发现我在对口型唱歌。
SM6_F9_H071,他们需要从我的口型猜出我要说什么。
SM7_F10_H082,我会和我的智库交谈，你也和你的智库交谈。
SM7_F11_H083,和
SM7_F12_H084,谈话一开始，最反对的是扎比恩。
SM7_F13_H085,我不在PTI中，当然也不在PTI中。
SM7_F14_H086,在美丽中和视频中都没有这样的东西。
SM7_F15_H087,那么他是最。
SM7_F16_H088,所以我在这边做了演示，当我做演示时。
SM7_F17_H089,我的工资非常高。
SM7_F18_H090,我有多少信任。
SM7_F19_H091,很多和我的
SM7_F1_H073,他可以说话。
SM7_F20_H092,"他做行政助理工作的第一份薪水是71,500卢比。"
SM7_F21_H093,他们说，那些了解情况的人感到非常困扰。
SM7_F22_H094,哥哥生气了，所以我问是谁躺在那里。
SM7_F23_H095,兄弟，我是伊斯兰教徒。
SM7_F24_H096,我的职责安森是我在伊斯兰堡。
SM7_F25_H097,所以那些坐在房间里的人
SM7_F26_H098,我没说房间里所有的人都不是巴基斯坦人。
SM7_F27_H099,我遇到的每个人都是PTI的支持者。
SM7_F28_H0100,所以我说你遇到了一个PTI的支持者。
SM7_F2_H074,证书也不存在，那天起名字嫉妒成老。
SM7_F3_H075,在九零这里我们的会议。
SM7_F4_H076,我是巴基斯坦商业委员会的主席，我们的代表团。
SM7_F5_H077,西達爾 那位著名的感官。
SM7_F6_H078,我的马克星告诉我，阿萨德兄弟，你
SM7_F7_H079,音乐
SM7_F8_H080,马克兄弟，我的妻子说，听了你的话，我觉得你哪天会成为老板。
SM7_F9_H081,在第一次会议时，我对伊姆兰说
