name,text
a10 (1), Προσπαθήσατε να λυγίσετε κάποιο σίδερο.
a10 (2), Προσπαθήσατε να λυγίσετε κάποιο σίδερο.
a10 (3), «Προσπαθήσατε να λυγίσετε κάποιο σίδερο».
a10 (4), «Προσπαθήσατε να λυγίσετε κάποιο σίδερο»
a10 (5), Προσπαθήσατε να λυγίσετε κάποιο σίδερο!
a10 (6), Προσπαθήσατε να λυγίσετε κάποιο σίδερο!
a11 (1), Θυμάσαι που ο Σαλπιγκίδης σου έδωσε το μισό του σάντουιτς.
a11 (2), Θυμάσαι που ο Σαλπιγκίδης σου έδωσε το μισό του σάντουιτς!
a11 (3), Θυμάσαι πως ο Αλπιγίδης σου έδωσε το μισό του σάντουιτς.
a11 (4), Θυμάσαι πως ο Αλπιγκίδης σου έδωσε το μισό του σάντουιτς!
a11 (5), Θυμάσαι πως ο αλπιγκίδης σου έδωσε το μισό του σάντουιτς!
a11 (6), Θυμάσαι τότε πως ο Αλπικίδης σου έδωσε το μισό του σάντουιτς!
a12 (1), Μας σκέπασαν τα παιδιά με τα σακάκια τους.
a12 (2), Μας σκέπασαν τα παιδιά με τα σακάκια τους.
a12 (3), Μας σκέπασαν τα παιδιά με τα σακάκια τους.
a12 (4), Μας σκέπασαν τα παιδιά με τα σακάκια τους!
a12 (5), Μας σκέπασαν τα παιδιά με τα σακάκια τους!
a12 (6), Μας σκέπασαν τα παιδιά με τα σακάκια τους!
a13 (1)," Όταν ξεμείνετε από τρόφιμα, θα πάω εγώ να σας ψωνίσω."
a13 (2), Όταν ξεμείνετε από τρόφιμα θα πάω εγώ να σας ψωνίσω.
a13 (3), Όταν ξεμείνετε από τρόφιμα θα πάω εγώ να σας ψωνίσω.
a13 (4)," Όταν ξεμείνετε από τρόφιμα, θα πάω εγώ να σας ψωνίσω."
a13 (5)," Όταν ξεμείνετε από τρόφιμα, θα πάω εγώ να σας ψωνίσω."
a13 (6)," Ναι, όταν ξεμείνετε από τρόφιμα θα πάω εγώ να σας ψωνίσω."
a14 (1)," Έλεν, τον ξέρεις αυτόν στο δωμάτιο 3."
a14 (2)," Έλεν, το ξέρεις αυτό στο δωμάτιο 3."
a14 (3), Έλα να τον ξέρεις αυτόν στο δωμάτιο 3.
a14 (4)," Έλεν, τον ξέρεις αυτόν στο δωμάτιο 3."
a14 (5), Έλενε! Τον ξέρεις αυτόν στο δωμάτιο 3!
a14 (6)," Έλεν, το ξέρεις αυτόν στο δωμάτιο 3."
a15 (1), Στεκόμουν απ' έξω και αναρωτιόμουν ποιος μπορεί να έμενε εκεί μέσα.
a15 (2), Στεκόμουν από έξω και αναρωτιόμουν ποιος μπορεί να έμενε εκεί μέσα.
a15 (3), Στεκόμουν απ' έξω και αναρωτιόμουν ποιος μπορεί να έμενε εκεί μέσα.
a15 (4), Στεκόμουν απ' έξω και αναρωτιόμουν ποιος μπορεί να έμενε εκεί μέσα.
a15 (5), Στεκόμουν απ' έξω και αναρωτιόμουν ποιος μπορεί να έμενε εκεί μέσα.
a15 (6), Στεκόμουν απ' έξω και αναρωτιόμουν ποιος μπορεί να έμενε εκεί μέσα.
a16 (1)," Όπως είπατε πριν λίγο, ούτε σας ξέρω, ούτε με ξέρετε."
a16 (2)," Όπως είπατε πριν λίγο, ούτε σας ξέρω, ούτε με ξέρετε."
a16 (3)," Όπως είπατε πριν λίγο, ούτε σας ξέρω, ούτε με ξέρετε."
a16 (4)," Όπως είπατε πριν λίγο, ούτε σας ξέρω, ούτε με ξέρετε."
a16 (5)," Όπως είπατε πριν λίγο, ούτε σας ξέρω, ούτε με ξέρετε."
a16 (6)," Όπως είπατε κι εσείς πριν λίγο, ούτε σας ξέρω, ούτε με ξέρετε."
a17 (1), Δοκίμασα και το δικό μου κλειδί και ταιριάζει και στο δικό σας γραμματοκιβώτιο.
a17 (2), Δοκίμασα και το δικό μου κλειδί και ταιριάζει και στο δικό σας γραμματοκιβώτιο.
a17 (3), Δοκίμασα και το δικό μου κλειδί και ταιριάζει και στο δικό σου γραμματοκιβώτιο!
a17 (4), Δοκίμασα και το δικό μου κλειδί και ταιριάζει και στο δικό σας γραμματοκιβώτιο.
a17 (5), Δοκίμασα και το δικό μου κλειδί και ταιριάζει και στο δικό σας γραμματοκιβώτιο.
a17 (6), Δοκίμασα και το δικό μου κλειδί και ταιριάζει και στο δικό σας γραμματοκιβώτιο.
a18 (1), Έζησα στο ξενοδοχείο που ήταν ακριβώς από πάνω.
a18 (2), Έζησα στο ξενοδοχείο που ήταν ακριβώς από επάνω.
a18 (3), Έτσι ήσασταν στο ξενοδοχείο που ήταν ακριβώς από πάνω.
a18 (4), Έζησα στο ξενοδοχείο που ήταν ακριβώς από πάνω.
a18 (5), Έζησα στο ξενοδοχείο που ήταν ακριβώς από πάνω.
a18 (6), Έζησα στο ξενοδοχείο που ήταν ακριβώς από πάνω.
a19 (1), Πληρωνόμασταν για να μην κάνουμε τίποτα. Απλά για να είμαστε εκεί πέρα.
a19 (2)," Πληρονόμασταν για να μην κάνουμε τίποτα, απλά για να είμαστε εκεί πέρα."
a19 (3), Πληρωνόμαστε για να μην κάνουμε τίποτα. Απλά για να είμαστε εκεί πέρα.
a19 (4)," Πληρωνόμασταν για να μην κάνουμε τίποτα, απλά για να είμαστε εκεί πέρα."
a19 (5), Πληρωνόμασταν για να μην κάνουμε τίποτα. Απλά για να είμαστε εκεί πέρα.
a19 (6), Πληρωνόμασταν για να μην κάνουμε τίποτα. Απλώς για να καθόμαστε εκεί πέρα.
a20 (1), Ποιο είναι το πρόβλημά σου ρε μαλάκα!
a20 (2), Βαρέθηκα να καταπιέζομαι και να μην τρώω πράγματα που βρωμάνε!
a20 (3)," Ποια μαλακισμένη έφτιαξε αυτόν τον καφέ, αυτός είναι τσάι, δεν είναι καφές, έλεος! Τι, πόσο νερό να βάλεις πια!"
a20 (4)," Ναι ρε, μας άρεσε και η Βέμπο, υπάρχει κανένα πρόβλημα?"
a20 (5), Ανεσταίνεται η θάλασσα στένομαι. Μερού νυχτού στα χέρια μου το έχω.
a20 (6), Τέσσερις μέρες για το ΣΜΑΠ και δεν έχω ετοιμάσει ακόμα τη βάση!
d01 (1)," Όταν γυρίσαμε το βράδυ στο δωμάτιο, βρήκαμε στο κρεβάτι δύο μικρά αργατάκια."
d01 (2), Όταν γυρίσαμε το βράδυ στο δωμάτιο βρήκαμε στο κρεβάτι δύο μικρά γατάκια.
d01 (3)," Όταν γυρίσαμε το βράδυ στο δωμάτιο, βρήκαμε στο κρεβάτι δύο μικρά γατάκια."
d01 (4)," Όταν γυρίσαμε το βράδυ στο δωμάτιο, βρήκαμε στο κρεβάτι δύο μικρά γατάκια."
d01 (5)," Όταν γυρίσαμε το βράδυ στο δωμάτιο, βρήκαμε στο κρεβάτι δύο μικρά γατάκια."
d01 (5)b," Όταν γυρίσαμε το βράδυ στο δωμάτιο, βρήκαμε στο κρεβάτι δύο μικρά γατάκια."
d01 (6)," Όταν γυρίσαμε το βράδυ στο δωμάτιο, βρήκαμε στο κρεβάτι δύο μικρά γατάκια."
d02 (1)," Δηλαδή, παρόλα όσα έγιναν, η Ραχήλ έδωσε στην κόρη της το όνομα της γιαγιάς της."
d02 (2), Δηλαδή παρόλο όσα έγιναν η Ραχήλε έδωσε στην κόρη της το όνομα της γιαγιάς της.
d02 (3)," Δηλαδή παρόλα όσα έγιναν, η Ραχήλε δώσε στην κόρη της το όνομα της γιαγιάς της."
d02 (4)," Δηλαδή, παρόλα όσα έγιναν, η Ραχήλ έδωσε στην κόρη της το όνομα της γιαγιάς της."
d02 (5)," Δηλαδή, παρόλα όσα έγιναν, η Ραχήλ έδωσε στην κόρη της το όνομα της γιαγιάς της."
d02 (6)," Δηλαδή, παρόλα όσα έγιναν, η Ραχήλ έδωσε στην κόρη της το όνομα της γιαγιάς της."
d03 (01), Στο εξής θα σας αφήνω τα ψώνια έξω από την πόρτα σας κάθε πέμπτη απόγευμα.
d03 (2), Στο εξής θα σας αφήνω τα ψώνια έξω από την πόρτα σας κάθε πέμπτη απόγευμα.
d03 (3), Στο εξής θα σας αφήνω τα ψώνια έξω από την πόρτα σας κάθε πέμπτη απόγευμα.
d03 (4), Στο εξής θα σας αφήνω τα ψώνια έξω από την πόρτα σας κάθε πέμπτη απόγευμα.
d03 (5), Στο εξής θα σας αφήνω τα ψώνια έξω από την πόρτα σας κάθε πέμπτη απόγευμα.
d03 (5)b, Στο εξής θα σας αφήνω τα ψώνια έξω από την πόρτα σας κάθε πέμπτη απόγευμα.
d03 (6), Στο εξής θα αφήνω τα ψώνια έξω από την πόρτα σας κάθε πέμπτη απόγευμα.
d04 (1)," Όχι, όχι, μη μου πεις. Έλα να περπατήσουμε λίγο."
d04 (2)," Όχι, όχι, μη μου πεις. Έλα να περπατήσουμε λίγο."
d04 (3)," Όχι, όχι, μη μου πεις. Έλα, αλλά περπατήσουμε λίγο."
d04 (4)," Όχι, όχι, μη μου πεις. Έλα να περπατήσουμε λίγο."
d04 (5)," Όχι, όχι, μη μου πεις. Έλα να περπατήσουμε λίγο."
d04 (5)b," Όχι, όχι, μην μου πεις. Έλα να περπατήσουμε λίγο."
d04 (6)," Όχι, όχι, μη μου πεις, αλλά περπατήσουμε λίγο."
d05 (1), Είπα στον Πολ να μην με παίρνει τηλέφωνο στο γραφείο.
d05 (2), Είπα στον Πολ να μην με παίρνει τηλέφωνο στο γραφείο.
d05 (3), Είπα στον Πολ να μην με παίρνει τηλέφωνο στο γραφείο.
d05 (4), Είπα στον Μπολ να μην με παίρνει τηλέφωνο στο γραφείο.
d05 (5), Είπα στον Μπόλ να μην με παίρνει τηλέφωνο στο γραφείο.
d05 (6), Είπα στον Μπολ να μην με παίρνει τηλέφωνο στο γραφείο.
d06 (1)," Βέβαια, μέσα σε αυτό το τρομερό κομφούζιο, ένα πράγμα μόνο είναι καθαρό."
d06 (2)," Ζέζαια μέσα σε αυτό το τρομερό κομφούζιο, ένα πράγμα είναι μόνο καθαρό."
d06 (3)," Βέβαια, μέσα σε αυτό το τρομερό κομφούζιο, ένα πράγμα μόνο είναι καθαρό."
d06 (4), Βέβαια μέσα σε αυτό το τρομερό κομφούζιο ένα πράγμα μόνο είναι καθαρό.
d06 (5)," Βέβαια, μέσα σε αυτό το τρομερό κομφούζιο, ένα πράγμα μόνο είναι καθαρό."
d06 (6)," Βέβαια, μέσα σε αυτό το τρομερό κομφούζιο, ένα μόνο πράγμα είναι καθαρό."
d07 (1), Άρα τώρα έχεις την άνεση να παντρευτείς.
d07 (2), Άρα τώρα έχεις την άνεση να παντρευτείς.
d07 (3), Άρα τώρα έχεις την άνεση να παντρευτείς.
d07 (4), Άρα έχεις τώρα την άνεση να παντρευτείς.
d07 (5), Άρα τώρα έχεις την άνεση να παντρευτείς.
d07 (6), Άρα τώρα έχεις την άνεση να παντρευτείς.
d08 (1), Όχι! Μερικές φορές βγαίνω με κάτι συναδέρφους από τη δουλειά.
d08 (2), Όχι. Μερικές φορές βγαίναμε κάτι συναδέλφους από τη δουλειά.
d08 (3)," Όχι, μερικές φορές βγαίνω με κάποιους συναδέλφους από τη δουλειά."
d08 (4)," Όχι, μερικές φορές βγαίνω με κάτι συναδέλφους από τη δουλειά."
d08 (5)," Όχι, μερικές φορές βγαίνω με κάτι συναδέλφους από τη δουλειά."
d08 (6)," Όχι, μερικές φορές βλέπω κάτι συναδέλφους από τη δουλειά."
d09 (1)," Μπορεί να μην θυμάμαι πως έγινε η περίτομή μου, αλλά σίγουρα έγινε."
d09 (2)," Μπορεί να μην θυμάμαι πώς έγινε η περίτομή μου, αλλά σίγουρα έγινε."
d09 (3)," Μπορεί να μην θυμάμαι πώς έγινε η περίπτωμή μου, αλλά σίγουρα έγινε!"
d09 (4)," Μπορεί να μην θυμάμαι πως έγινε η περίτομή μου, αλλά σίγουρα έγινε!"
d09 (5)," Μπορεί να μην θυμάμαι πως έγινε η περίπτωμή μου, αλλά σίγουρα έγινε."
d09 (6)," Μπορεί να μην θυμάμαι πώς έγινε η περιτομή μου, αλλά σίγουρα έγινε."
d10 (1), «Προσπαθήσατε να λυγίσετε κάποιο σίδερο»
d10 (2), Προσπαθήστε να λυγίσετε κάποιο σίδερο.
d10 (3), Προσπαθήσατε να λυγίσετε κάποιο σίδερο.
d10 (4), «Προσπαθήσατε να αλληγήσετε κάποιο σίδερο»
d10 (5), Προσπαθήσατε να λυγίσετε κάποιο σίδερο.
d10 (6), «Προσπαθήσατε να λυγίσετε κάποιο σίδερο».
d11 (1), «Θυμάσαι που ο Σαλπιγκίδης σου έδωσε το μισό του σάτουιτς»
d11 (2), Θυμάσαι πως ο Αλπικίδης σου έδωσε το μισό του σάντουιτ.
d11 (3), Θυμάσαι πως ο Αλπικίδης σου έδωσε το μισό του σάντουιτς.
d11 (4), Θυμάσαι που ο Σαλπιγίδης σου έδωσε το μισό του σαν ντουίτς!
d11 (5)," Ααα, θυμάσαι πως ο αλπικίδης σου έδωσε το μισό του σάντουιτς!"
d11 (6), Θυμάσαι τότε πως ο Αλπικίδης σου έδωσε το μισό του σάντουιτς.
d12 (1), Μας σκέπασαν τα παιδιά με τα σακάκια τους.
d12 (2), Μας σκέπασαν τα παιδιά με τα σακάκια τους.
d12 (3), Μας σκέπασαν τα παιδιά με τα σακάκια τους.
d12 (4), Μας σκέπασαν τα παιδιά με τα σακάκια τους.
d12 (5), Μα σκέπασαν τα παιδιά με τα σακάκια τους.
d12 (6), Μας σκέπασαν τα παιδιά με τα σακάκια τους.
d13 (1), Όταν ξεμείνετε από τρόφιμα θα πάω εγώ να σας ψωνίσω.
d13 (2), Όταν ξεμείνετε από τρόφιμα θα πάω εγώ να σας ψωνίσω.
d13 (3)," Όταν ξεμείνετε από τρόφιμα, θα πάω εγώ να σας ψωνίσω."
d13 (4), Όταν ξεμείνετε από τρόφιμα θα πάω εγώ να σας ψωνίσω.
d13 (5)," Όταν ξεμείνετε από τρόφιμα, θα πάω να σας ψωρίσω εγώ."
d13 (6)," Όταν ξεμείνετε από τρόφιμα, θα πάω εγώ να σας ψωνίσω."
d14 (1)," Ελέν, τον ξέρεις αυτόν στο δωμάτιο 3."
d14 (2)," Έλεν, το ξέρεις αυτό στο δωμάτιο 3."
d14 (3)," Έλενε, το ξέρεις αυτόν στο δωμάτιο 3."
d14 (4)," Έλεν, το ξέρεις αυτόν στο δωμάτιο 3."
d14 (5)," Ελέν, τον ξέρεις αυτόν στο δωμάτιο 3."
d14 (6)," Ελέν, το ξέρεις αυτόν στο δωμάτιο 3."
d15 (1), Στεκόμουν απ' έξω και αναρωτιόμουν ποιος μπορεί να έμενε εκεί μέσα.
d15 (2), Στεκόμουν απ' έξω και αναρωτιόμουν ποιος μπορεί να έμενε εκεί μέσα.
d15 (3), Στεκόμουν απ' έξω και αναρωτιόμουν ποιος μπορεί να έμενε εκεί μέσα.
d15 (4), Στεκόμουν απ' έξω και αναρωτιόμουν ποιος μπορεί να έμενε εκεί μέσα.
d15 (5), Στεκόμουν απ' έξω και αναρωτιόμουν ποιος μπορεί να έμεινε εκεί μέσα.
d15 (6), Στεκόμουν απ' έξω και αναρωτιόμουν ποιος μπορεί να έμενε εκεί μέσα.
d16 (1)," Όπως είπατε πριν από λίγο, ούτε σας ξέρω ούτε με ξέρετε."
d16 (2)," Όπως είπατε πριν λίγο, ούτε σας ξέρω, ούτε με ξέρετε."
d16 (3)," Όπως είπατε πριν λίγο, ούτε σας ξέρω, ούτε με ξέρετε."
d16 (4)," Όπως είπατε πριν λίγο, ούτε σας ξέρω, ούτε με ξέρετε."
d16 (5)," Όπως είπατε πριν λίγο, ούτε σας ξέρω ούτε με ξέρετε."
d16 (6)," Όπως σας είπα και πριν λίγο, ούτε σας ξέρω, ούτε με ξέρετε."
d17 (1), Δοκίμασα και το δικό μου κλειδί και ταιριάζει και στο δικό σας γραμματοκιβώτιο.
d17 (2), Δοκίμασα και το δικό μου κλειδί και ταιριάζει και στο δικό σας γραμματοκιβώτιο.
d17 (3), Δοκίμασα και το δικό μου κλειδί και ταιριάζει και στο δικό σας γραμματοκιβώτιο.
d17 (4), Δοκίμασα και το δικό μου κλειδί και ταιριάζει και στο δικό σας γραμματοκιβώτιο.
d17 (5), Δοκίμασα και το δικό μου κλειδί και ταιριάζει και στο δικό σας γραμματό κι εγώ θα το δω.
d17 (6), Δοκίμασα και το δικό μου κλειδί και ταιριάζει και στο δικό σας γραμματοκιβώτιο.
d18 (1), Έζησα στο ξενοδοχείο που ήταν ακριβώς από πάνω.
d18 (2), Έζησα στο ξενοδοχείο που ήταν ακριβώς από πάνω.
d18 (3), Έλυσα στο ξενοδοχείο που ήταν ακριβώς από πάνω.
d18 (4), Έζησα στο ξενοδοχείο που ήταν ακριβώς από πάνω.
d18 (6), Έζησα στο ξενοδοχείο που ήταν ακριβώς από πάνω.
d19 (1)," πληρονόμασταν για να μην κάνουμε τίποτα, απλά για να είμαστε εκεί πέρα."
d19 (2)," Κληρονόμασταν για να μην κάνουμε τίποτα, απλά για να είμαστε εκεί πέρα."
d19 (3), Πληρωνόμασταν για να μην κάνουμε τίποτα. Απλά για να είμαστε εκεί πέρα.
d19 (4)," Πληρωνόμασταν για να μην κάνουμε τίποτα, απλά για να είμαστε εκεί πέρα."
d19 (5), Πληρωνόμασταν για να μην κάνουμε τίποτα. Απλά για να είμαστε εκεί πέρα.
d19 (6)," Πληρωνόμασταν για να μην κάνουμε τίποτα, απλώς για να καθόμαστε εκεί πέρα."
d20 (1)," Μι-μι-μι-μι-μι-μακουβάσίχα, μα!"
d20 (2), Υπ'σιασιμόι βε γόμπλε!
d20 (3), αλλά πήγαμε μέσα στις τουαλέτες κι είχε ένα πεταμένο ταμπών χρησιμοποιημένο και δίπλα κάτι τρίχες.
d20 (4), Το πράσινο σκατό σου μπήκε μέσα στη μούρη σου βλαμένε.
d20 (5)," Πλημμύρισε η λεκάνη, ξεχύλισε η λεκάνη τέσσερις φορές. Τα σκατάκια και τα σκατόνερα φτάσανε μέχρι και τον καναπέ."
d20 (6)," Τελικά δεν ήταν μπαχάρι, ήταν μια ψημένη βρωμούσα."
f01 (1)," Όταν γυρίσαμε το βράδυ στο δωμάτιο, βρήκαμε στο κρεβάτι δύο μικρά γατάκια."
f01 (2), Όταν γυρίσαμε το βράδυ στο δωμάτιο βρήκαμε στο κρεβάτι δύο μικρά γατάκια.
f01 (3)," Όταν γυρίσαμε το βράδυ στο δωμάτιο, βρήκαμε στο κρεβάτι δύο μικρά γατάκια."
f01 (4)," Όταν γυρίσαμε το βράδυ στο δωμάτιο, βρήκαμε στο κρεβάτι δύο μικρά γατάκια."
f01 (5)," Όταν γυρίσαμε το βράδυ στο δωμάτιο, βρήκαμε στο κρεβάτι δύο μικρά γατάκια."
f01 (6)," Όταν γυρίσαμε το βράδυ στο δωμάτιο, βρήκαμε στο κρεβάτι δυο μικρά αγατάκια."
f02 (1)," Δηλαδή, παρόλα όσα έγιναν, η Ραχήλ έδωσε στην κόρη της το όνομα της γιαγιάς της."
f02 (2)," Δηλαδή, παρόλα όσα έγιναν, η Ραχήλα έδωσε στην κόρη της το όνομα της γιαγιάς της."
f02 (3)," Δηλαδή, παρόλα όσα έγιναν, η Ραχήλε δώσε στην κόρη της το όνομα της γιαγιάς της."
f02 (5)," Δηλαδή, παρόλα όσα έγιναν, η Ραχήλε έδωσε στην κόρη της το όνομα της γιαγιάς της."
f02 (6)," «Δηλαδή, παρόλα όσα έγιναν, η Ραχήλ έδωσε στην κόρη της το όνομα της γιαγιάς της»"
f03 (1), Στο εξής θα σας αφήνω τα ψώνια έξω από την πόρτα σας κάθε πέμπτη απόγευμα.
f03 (2), Στο εξής θα σας αφήνω τα ψώνια έξω από την πόρτα σας κάθε πέμπτη απόγευμα.
f03 (3)," Στο εξής, θα σας αφήνω τα ψώνια έξω από την πόρτα σας κάθε πέμπτη απόγευμα."
f03 (4), Στο εξής θα σας αφήνω τα ψώνια έξω από την πόρτα σας κάθε πέμπτη απόγευμα.
f03 (5), Στο εξής θα σας αφήνω τα ψώνια έξω από την πόρτα σας κάθε πέντε απόγευμα.
f03 (6), Στο εξής θα σας αφήνω εγώ τα ψώνια σας έξω από την πόρτα σας κάθε πέμπτη απόγευμα.
f04 (1)," «Όχι, όχι, μη μου πεις. Έλα να περπατήσουμε λίγο»."
f04 (2)," Όχι, όχι, μη μου πεις. Έλα να περπατήσουμε λίγο."
f04 (3)," Όχι, όχι, μη μου πεις. Έλα να περπατήσουμε λίγο."
f04 (4)," Όχι, όχι, μην μου πεις. Έλα να περπατήσουμε λίγο."
f04 (5)," «Όχι, όχι, μη μου πεις, έλα να περπατήσουμε λίγο»."
f04 (6)," «Όχι, όχι, μη μου πεις. Έλα να περπατήσουμε λίγο»."
f05 (1), Είπα στον Πόλ να μην με παίρνει τηλέφωνο στο γραφείο.
f05 (2), Είπα στον Πόλ να μην με παίρνει τηλέφωνο στο γραφείο.
f05 (3), Είπα στον Πολ να μην με παίρνει τηλέφωνο στο γραφείο.
f05 (4), Είπα στον Πόλε να μην με παίρνει τηλέφωνο στο γραφείο.
f05 (5), Είπα στον Πόλ να μην με παίρνει τηλέφωνο στο γραφείο.
f05 (6), «Είπα στον Μπολ να μην με παίρνει τηλέφωνο στο γραφείο».
f06 (1)," Βέβαια, μέσα σε αυτό το τρομερό κομφούζιο ένα πράγμα είναι μόνο καθαρό."
f06 (2)," Βέβαια, μέσα σε αυτό το τρομερό κομφούζιο, ένα πράγμα είναι μόνο καθαρό."
f06 (3), Βέβαια μέσα σε αυτό το τρομερό κομφούζιο ένα πράγμα μόνο είναι καθαρό.
f06 (4), Βέβαια μέσα σε αυτό το τρομερό κομφούζιο ένα πράγμα μόνο είναι καθαρό.
f06 (5)," Βέβαια, μέσα σε αυτό το τρομερό κομφούζιο, ένα πράγμα μόνο είναι καθαρό."
f06 (6)," Βέβαια, μέσα σ' αυτό το τρομερό κομφούζιο, ένα μόνο πράγμα είναι καθαρό."
f07 (1), Άρα τώρα έχεις την άνεση να παντρευτείς.
f07 (2), Άρα τώρα έχεις την άνεση να παντρευτείς.
