name,chinese
a09 (4),我可能不记得我的割礼是怎么做的，但肯定做过。
a09 (5),他可能不记得我的割礼是怎么进行的，但肯定进行了！
a09 (6),我可能不记得我的割礼是怎么进行的，但它确实进行了。
a10 (1),试着弯曲一些铁。
a10 (2),尝试弯曲一些铁。
a10 (3),“试着弯曲一些铁。”
a10 (4),您尝试过弯曲铁条吗?
a10 (5),尝试弯曲一些铁！
a10 (6),试着弯曲一些铁！
a11 (1),你还记得萨尔皮吉迪斯给了你一半的三明治吗？
a11 (2),你记得萨尔皮吉迪斯给了你他一半的三明治吗！
a11 (3),你还记得阿尔皮吉迪斯给了你他一半的三明治吗？
a11 (4),你还记得阿尔皮基迪斯给了你他一半的三明治吗！
a11 (5),还记得阿尔皮基迪斯给你他的半个三明治吗！
a11 (6),你还记得那时阿尔皮基迪斯给你他一半的三明治吗！
a12 (1),孩子们用他们的夹克盖住了我们。
a12 (2),孩子们用他们的夹克给我们遮盖。
a12 (3),孩子们用他们的外套盖住了我们。
a12 (4),孩子们用他们的夹克帮我们盖住了！
a12 (5),孩子们用他们的夹克盖住了我们！
a12 (6),孩子们用他们的夹克盖住了我们！
a13 (1),当你没食物时，我会去帮你买。
a13 (2),当你们食物用完时，我会去帮你们购物。
a13 (3),当你没有食物时，我会去为你购物。
a13 (4),当你没有食物时，我会去帮你买。
a13 (5),当您没有食物时，我会去为您购物。
a13 (6),是的，当你没有食物时，我会去帮你购物。
a14 (1),海伦，你认识3号房间的那个人吗？
a14 (2),埃伦，你知道房间3里面的情况吗？
a14 (3),去认识他在3号房间。
a14 (4),埃伦，你认识3号房间的那个人吗？
a14 (5),埃莱娜！你认识3号房间里的那个人吗？
a14 (6),埃伦，你认识在3号房间的人吗？
a15 (1),我站在外面，想知道住在里面的人是谁。
a15 (2),我站在外面，想知道里面住的是谁。
a15 (3),我站在外面，想知道谁可能住在那里。
a15 (4),我站在外面，想知道谁可能住在那里。
a15 (5),我站在外面，想知道谁可能住在那里。
a15 (6),我站在外面，心想可能是谁住在里面。
a16 (1),就像您刚才说的，我既不认识您，您也不认识我。
a16 (2),就像您刚才说的，我不认识您，您也不认识我。
a16 (3),正如你刚才所说，我不认识你，你也不认识我。
a16 (4),正如您刚才所说，我不认识您，您也不认识我。
a16 (5),就像你刚才说的，我不认识你，你也不认识我。
a16 (6),正如您刚才所说，我不认识您，您也不认识我。
a17 (1),我试了我的钥匙，也适合你的邮箱。
a17 (2),我试了我的钥匙，它也适合你的邮箱。
a17 (3),我试了我自己的钥匙，也适合你的邮箱！
a17 (4),我也试了我的钥匙，也适合你的信箱。
a17 (5),我也试了我的钥匙，也适合你的邮箱。
a17 (6),我试了我的钥匙，也适合你们的邮箱。
a18 (1),我住在上面的旅馆。
a18 (2),我住在正上方的酒店里。
a18 (3),所以你在正上方的酒店里。
a18 (4),我住在正上方的酒店里。
a18 (5),我住在正上方的酒店里。
a18 (6),我住在正上方的酒店里。
a19 (1),我们被付钱只是为了不做任何事。只是为了待在那里。
a19 (2),我们只是在那里待着，不必做任何事情就得到了报酬。
a19 (3),我们被付钱不做任何事情。只是为了在那里。
a19 (4),我们拿钱不是为了做事，而是单纯为了在那里待着。
a19 (5),我们被付钱只是为了什么都不做。只是为了在那里。
a19 (6),我们被付钱去什么都不做。仅仅是坐在那里。
a20 (1),你他妈的问题是什么！
a20 (2),我厌倦了压抑自己，不吃发臭的东西！
a20 (3),哪个蠢货做了这咖啡，这简直是茶，不是咖啡，天哪！你放了多少水！
a20 (4),是的，我们也喜欢维姆波，有什么问题吗？
a20 (5),海洋重生，我感到压抑。昼夜交替在我手中。
a20 (6),四天后就到SMAP了，但我还没有准备好基础！
d01 (1),当我们晚上回到房间时，在床上发现了两个小铁匠。
d01 (2),当我们晚上回到房间时，发现床上有两只小猫。
d01 (3),当我们晚上回房间时，在床上发现了两只小猫。
d01 (4),当我们晚上回到房间时，发现床上有两只小猫。
d01 (5),当天晚上我们回到房间时，发现床上有两只小猫。
d01 (5)b,当我们晚上回到房间时，发现床上有两只小猫。
d01 (6),当我们晚上回到房间时，发现床上有两只小猫。
d02 (1),也就是说，尽管发生了所有事情，拉谢尔还是给她的女儿取了她祖母的名字。
d02 (2),也就是说，尽管发生了一切，拉希勒还是以她祖母的名字给她的女儿命名。
d02 (3),也就是说，尽管发生了所有这些，拉希勒还是给女儿起了她祖母的名字。
d02 (4),也就是说，尽管发生了这么多事情，拉谢尔还是给她的女儿取了她祖母的名字。
d02 (5),也就是说，尽管发生的一切，拉海尔还是给她的女儿取了她祖母的名字。
d02 (6),也就是说，尽管发生了所有事情，拉希尔还是给她的女儿取了她祖母的名字。
d03 (01),从现在开始，我将每周四下午把购物放在您的门外。
d03 (2),从现在开始，我每周四下午都会把购物送到您家门口。
d03 (3),从今往后，我每星期四下午会把购物袋放在你们家门口。
d03 (4),从现在起，我每周四下午会把购物放在您的门外。
d03 (5),从现在起，我每周四下午都会把购物袋放在您的门外。
d03 (5)b,今后每周四下午，我会把购物放在您家门外。
d03 (6),从现在起，我每周四下午都会把购物袋放在您门外。
d04 (1),不，不，别告诉我。来，我们走走。
d04 (2),不，不，别告诉我。来，我们走走吧。
d04 (3),不，不，不用告诉我。来，但我们走一会儿。
d04 (4),不，不，别告诉我。来走走。
d04 (5),不，不，不要告诉我。我们去走走吧。
d04 (5)b,不，不，不要告诉我。我们去走走。
d04 (6),不，不，不要告诉我，但我们一起走走吧。
d05 (1),我告诉保罗不要在办公室给我打电话。
d05 (2),我告诉保罗不要在办公室给我打电话。
d05 (3),我告诉保罗不要打电话到我的办公室。
d05 (4),我告诉博尔不要在办公室给我打电话。
d05 (5),我告诉博尔不要在办公室给我打电话。
d05 (6),我告诉博尔不要在办公室给我打电话。
d06 (1),当然，在这种可怕的混乱中，只有一件事情是清楚的。
d06 (2),在这种可怕的混乱中，只有一件事情是清晰的。
d06 (3),当然，在这混乱之中，只有一件事是清楚的。
d06 (4),当然，在这种可怕的混乱中，只有一件事是清楚的。
d06 (5),当然，在这种可怕的混乱中，只有一件事是清楚的。
d06 (6),当然，在这种可怕的混乱中，只有一件事情是清楚的。
d07 (1),所以现在你有余裕去结婚。
d07 (2),所以现在你有时间结婚了。
d07 (3),那么现在你有条件结婚了。
d07 (4),所以你现在有能力结婚了。
d07 (5),那么现在你有余裕结婚了。
d07 (6),所以现在你有时间结婚了。
d08 (1),不！有时我会和一些同事出去。
d08 (2),不。有时候我们和工作中的同事出去。
d08 (3),不，有时我会和一些同事一起出去。
d08 (4),不，有时我会和一些同事一起出去。
d08 (5),不，有时我会和一些同事出去。
d08 (6),不，有时我会看到一些工作的同事。
d09 (1),我可能不记得我的割礼是怎么进行的，但肯定进行了。
d09 (2),我可能不记得我的割礼是怎么做的，但它确实做过。
d09 (3),我可能不记得我的情况是怎么回事了，但肯定发生了！
d09 (4),我可能不记得我的割礼是怎么进行的，但它确实进行了！
d09 (5),我可能不记得我的情况如何发生，但一定发生了。
d09 (6),我可能不记得我的割礼是怎么做的，但肯定做过。
d10 (1),你试着弯曲一些铁。
d10 (2),尝试弯曲一些铁。
d10 (3),试着弯铁。
d10 (4),“你试着去更换某个铁件”
d10 (5),试着弯曲一些铁。
d10 (6),“你尝试过弯曲一些铁吗？”
d11 (1),你还记得萨尔皮吉迪斯给了你他一半的三明治吗？
d11 (2),你还记得阿尔皮基迪斯给了你他的一半三明治吗？
d11 (3),你记得阿尔皮基迪斯给了你半个三明治。
d11 (4),你记得萨尔皮吉迪斯给你一半的三明治吗？
d11 (5),啊啊啊，你还记得阿尔皮基迪斯给了你他的一半三明治！
d11 (6),还记得阿尔皮基迪斯是怎么把他的一半三明治给你的吗？
d12 (1),孩子们用他们的夹克给我们盖上了。
d12 (2),孩子们用他们的夹克把我们盖住了。
d12 (3),孩子们用他们的夹克给我们盖上。
d12 (4),孩子们用他们的外套遮住了我们。
d12 (5),但是他们用他们的夹克盖住了孩子们。
d12 (6),孩子们用他们的夹克给我们盖上了。
d13 (1),当你们缺少食物时，我会去给你们买东西。
d13 (2),当您没有食物时，我会去帮您购买。
d13 (3),当您没有食物时，我会去为您购物。
d13 (4),当你没有食物时，我会去帮你买。
d13 (5),当你们食物用完时，我会去为你们找吃的。
d13 (6),当你们没有食物时，我会去帮你们买。
d14 (1),埃莲，你认识3号房间里的人吗？
d14 (2),艾伦，你知道三号房间的那个。
d14 (3),艾伦，你认识第三房间的那个人吗？
d14 (4),埃伦，你认识3号房间的那个人吗？
d14 (5),埃伦，你认识3号房间的那个人吗？
d14 (6),艾莲，你认识房间3里的那个人吗？
d15 (1),我站在外面，想知道里面是谁住在那里。
d15 (2),我站在外面，想知道里面可能住着谁。
d15 (3),我站在外面，想着谁可能住在里面。
d15 (4),我站在外面，想知道谁可能住在那里。
d15 (5),我站在外面，心想可能是谁还留在那里。
d15 (6),我站在外面，想着里面可能住着谁。
d16 (1),就像您刚才所说的，我不认识您，您也不认识我。
d16 (2),正如您刚才所说，我不认识您，您也不认识我。
d16 (3),就像你刚才说的，我们互不相识。
d16 (4),正如您刚才所说，我不认识您，您也不认识我。
d16 (5),正如您刚才所说，我既不认识您，您也不认识我。
d16 (6),正如我刚刚告诉你的，我既不认识你，你也不认识我。
d17 (1),我试了我自己的钥匙，也适合你的信箱。
d17 (2),我试了我自己的钥匙，发现也适合你们的信箱。
d17 (3),我试了我自己的钥匙，也适合你们的邮箱。
d17 (4),我试了我的钥匙，它也适合你的邮箱。
d17 (5),我也试了自己的钥匙，发现它也适合你的信箱，我会看一下。
d17 (6),我试了自己的钥匙，也适合您的邮箱。
d18 (1),我住在正上方的酒店里。
d18 (2),我住在正上方的酒店。
d18 (3),我在正上方的酒店里住。
d18 (4),我住在正上方的酒店里。
d18 (6),我住在正上方的旅馆里。
d19 (1),我们继承的是无所事事，只是为了呆在那里。
d19 (2),我们继承了不是为了做什么，只是为了在那里。
d19 (3),我们得到报酬是为了什么都不做。只是为了在那里待着。
d19 (4),我们只是待在那里而已，为此而得到报酬。
d19 (5),我们拿钱不做任何事情。只是为了在那里。
d19 (6),我们被付钱只是为了什么也不做，只是为了坐在那里。
d20 (1),咪-咪-咪-咪-咪-马库瓦西哈，妈！
d20 (2),对不起，我无法翻译这段文本，因为它似乎不符合任何已知的语言模式或结构。
d20 (3),不过我们进了厕所，里面有一个用过的卫生棉条和旁边的一些毛发。
d20 (4),你的绿屎进了你的脸，笨蛋。
d20 (5),水盆溢出，洗脸盆溢出四次。粪便和脏水甚至流到了沙发上。
d20 (6),最终那不是香料，而是一只烤臭虫。
f01 (1),当我们晚上回到房间时，在床上发现了两只小猫。
f01 (2),当我们晚上回到房间时，在床上发现了两只小猫。
f01 (3),当我们晚上回到房间时，发现床上有两只小猫。
f01 (4),当我们晚上回到房间时，发现床上有两只小猫。
f01 (5),当我们晚上回到房间时，发现床上有两只小猫咪。
f01 (6),当我们晚上回到房间时，发现床上有两只小猫咪。
f02 (1),也就是说，尽管发生了一切，拉希尔还是给她的女儿取了她祖母的名字。
f02 (2),也就是说，尽管发生了所有事情，拉希尔还是给她的女儿取了她祖母的名字。
f02 (3),也就是说，尽管发生了这些事情，拉赫尔还是给她的女儿取了她祖母的名字。
f02 (5),也就是说，尽管发生了一切，拉希尔还是以她祖母的名字给她的女儿命名。
f02 (6),换句话说，尽管发生了种种事情，拉海尔还是给女儿取了她祖母的名字。
f03 (1),从现在开始，我每周四下午会把购物放在您门外。
f03 (2),从今以后，我每周四下午都会把购物放在你家门外。
f03 (3),从现在开始，我每周四下午都会把购物东西放在您的门外。
f03 (4),从现在开始，我每周四下午会把购物放在您门外。
f03 (5),从现在开始，我会在每天下午五点把购物放在你们的门外。
f03 (6),从现在开始，我每周四下午会把您的购物放在您的门外。
f04 (1),“不，不，别告诉我。来，我们走一走。”
f04 (2),不，不，别告诉我。我们去走走吧。
f04 (3),不，不，别告诉我。来，我们走一走。
f04 (4),不，不，别告诉我。我们去散散步吧。
f04 (5),“不，不，别告诉我，来我们走一走。”
f04 (6),“不，不，不要告诉我。我们走走吧。”
f05 (1),我告诉保罗不要在办公室给我打电话。
f05 (2),我告诉保罗不要打电话到我的办公室。
f05 (3),我告诉保罗不要在办公室给我打电话。
f05 (4),我告诉帕莱不要在办公室打电话给我。
f05 (5),我告诉保罗不要打电话到办公室找我。
f05 (6),我告诉博尔不要在办公室给我打电话。
f06 (1),当然，在这个可怕的混乱中，只有一件事情是清晰的。
f06 (2),当然，在这个可怕的混乱中，只有一件事是清楚的。
f06 (3),当然，在这种可怕的混乱中，只有一件事是明确的。
f06 (4),当然，在这个可怕的混乱中，只有一件事情是清楚的。
f06 (5),当然，在这个可怕的混乱中，只有一件事是清楚的。
f06 (6),当然，在这种可怕的混乱中，只有一件事情是清楚的。
f07 (1),那么现在你有能力结婚了。
f07 (2),所以现在你可以放心地结婚了。
f07 (3),所以现在你有能力结婚了。
f07 (4),"""所以现在你可以轻松结婚了。"""
f07 (5),所以现在你有空去结婚了！
f07 (6),那么现在你有余地结婚了。
f08 (1),不，我有时会和一些同事出去。
f08 (2),不，我有时会和一些同事出去。
f08 (3),不，有时我和一些同事出去。
f08 (4),不，有时我会和工作的同事们一起出去。
f08 (5),不，有时我会和工作上的一些同事出去。
f08 (6),不，有时我和一些同事出去。
f09 (1),我不记得我的割礼是怎么进行的，但它肯定进行了。
f09 (2),我可能不记得我的割礼是怎么进行的，但肯定进行了。
f09 (3),我可能不记得我的割礼是怎么进行的，但它肯定进行了。
f09 (4),我可能不记得我的割礼是怎么进行的，但它确实进行了。
f09 (5),我可能不记得我的割礼是如何进行的，但肯定进行了。
f09 (6),我可能不记得我的割礼是什么时候做的，但肯定做了。
f10 (01),“试图弯曲一些铁。”
f10 (2),尝试弯曲一些铁！
f10 (3),试着弯曲一些铁。
f10 (4),试着弯曲一些钢铁...
f10 (5),试着弯曲一些铁。
f10 (6),“试着弯曲一些铁！”
f11 (01),你记得萨尔皮吉迪斯给了你一半的三明治吗？
f11 (2),你还记得阿尔皮基迪斯给了你他一半的三明治吗！
f11 (3),你记得阿尔皮基迪斯给了你他三明治的一半。
f11 (4),还记得萨尔皮吉迪斯给了你他三明治的一半吗？
f11 (5),你记得阿尔比吉迪斯把他的一半给你作为推特吗。
f11 (6),你还记得萨尔皮吉迪斯给了你半个三明治吗？
f12 (01),“孩子们用他们的夹克盖住了我们。”
f12 (2),孩子们用他们的夹克把我们盖住了。
f12 (3),我们的孩子用他们的外套盖住了我们。
f12 (4),“孩子们用他们的外套给我们盖住了。”
f12 (5),孩子们用他们的夹克覆盖了我们。
f12 (6),孩子们用他们的夹克把我们盖住了。
f13 (01),当你缺少食物时，我会去帮你买。
f13 (2),当你没有食物时，我会去帮你买东西。
f13 (3),当食品用完时，我会去为您购物。
f13 (4),当你们没有食物时，我会去帮你们买。
f13 (5),当你吃完食物时，我会去为你购物。
f13 (6),当你们没有食物的时候，我会去帮你们买。
f14 (1),海伦，你认识在3号房间的人吗？
f14 (2),埃伦，你知道这在3号房间里！
f14 (3),埃伦，你认识3号房间里的人吗？
f14 (4),“埃伦，你认识3号房间的那个人吗？”
f14 (5),“埃伦，你认识3号房间的那个人吗？”
f14 (6),海伦，你认识3号房间里的那个人吗？
f15 (1),我站在外面，想知道谁可能住在里面。
f15 (2),我站在外面，想知道里面可能是谁住在那里。
f15 (3),我站在外面，想着里面可能住着谁。
f15 (4),我站在外面，想知道是谁住在里面。
f15 (5),我站在外面，想知道谁可能住在那里。
f15 (6),我站在外面，心想里面可能是谁住着。
f16 (1),正如您刚才所说，我不认识您，您也不认识我。
f16 (2),就像你刚才说的，我不认识你，你也不认识我。
f16 (3),正如你刚才所说，我不认识你，你也不认识我。
f16 (4),就像您刚才说的，我不认识您，您也不认识我。
f16 (5),就像你刚才说的，我不认识你，你也不认识我。
f16 (6),就像您刚才所说的，我既不认识您，您也不认识我。
f17 (1),我也试了我的钥匙，也适用于您的邮箱。
f17 (2),我试了我自己的钥匙，也适合你们的邮箱。
f17 (3),我试了我的钥匙，也适用于您的信箱。
f17 (4),我试了我的钥匙，也适合你的邮箱。
f17 (5),我试了试自己的钥匙，也适合你的邮箱。
f17 (6),我试过我的钥匙，也适合你的邮箱。
f18 (1),我住在正上方的酒店里。
f18 (2),我住在上面正对着的酒店里。
f18 (3),我住在上面的旅馆里。
f18 (4),他们住在正上方的酒店里。
f18 (5),我住在正上方的酒店里。
f18 (5)b,我住在上面的酒店。
f18 (6),我住在正上方的酒店里。
f19 (1),我们被付钱去什么都不做。只是为了在那里。
f19 (2),继承下来只是为了什么都不做，只是为了在那边。
f19 (3),我们被付钱什么都不做。只是为了在那里。
f19 (4),“我们拿钱是为了不做任何事，只是为了待在那里。”
f19 (5),我们得到报酬是为了什么都不做。只是为了在那里。
f19 (6),我们被付钱什么都不做，只是为了在那里。
f20 (1),我非常害怕。
f20 (2),我害怕夜晚，怕自己睡着又沉睡不醒。
f20 (3),我不敢相信！竟然还有录像带！
f20 (4),如果你被流放，春天就是一种侮辱。咒骂，流放中不允许有春天。
f20 (5),我看看胶带下面，发现有成百上千只微型蟑螂被压死在胶带下。
f20 (6),我必须完成基础工作，在实验室里使用计算机，并在三天内完成其余的模块。
h01 (1),当我们晚上回到房间时，发现在床上有两只小猫。
h01 (2),当我们晚上回到房间时，发现床上有两只小猫。
h01 (3),当我们晚上回到房间时，在床上发现了两只小猫。
h01 (4),当我们晚上回到房间时，发现床上有两只小猫。
h01 (5),当我们晚上回到房间时，发现床上有两只小猫。
h01 (6),当我们晚上回到房间时，我们在床上发现了两只小猫。
h02 (1),也就是说，尽管发生了这么多事情，拉琪尔还是给她的女儿取了她祖母的名字。
h02 (2),也就是说，无论发生了什么，拉结给她的女儿取了她祖母的名字。
h02 (3),也就是说，尽管发生了这一切，拉希拉给她的女儿取了她祖母的名字。
h02 (4),也就是说，尽管发生了这么多事情，拉希尔还是把她女儿的名字取为她祖母的名字。
h02 (5),也就是说，尽管发生了所有事情，拉希尔还是给她的女儿起了她祖母的名字。
h02 (6),也就是说，尽管发生了一切，拉谢尔还是给她女儿取了她祖母的名字。
h03 (1),今后，我每周四下午都会把购物用品放在您门外。
h03 (2),从现在开始，我将每星期四下午把购买的东西放在您的门外。
h03 (3),今后每个星期四下午我会把购物放在您门外。
h03 (4),从现在开始，每周四下午我都会把购物放在您门外。
h03 (5),从现在起，我将在每周四下午把购物用品放在您的门外。
h03 (6),今后，我每周四下午会把购物物品放在您门外。
h04 (1),不，不，别告诉我。我们去走走吧。
h04 (2),不，不要告诉我。来，我们走一走。
h04 (3),不要，不要，别告诉我。我们走走吧。
h04 (4),不，不，别告诉我。来，我们走走。
h04 (5),不，不，别告诉我。我们去走走吧。
h04 (6),不，不，别跟我说。我们去散散步。
h05 (1),我告诉保罗不要在办公室打电话给我。
h05 (2),我告诉保罗不要在办公室给我打电话。
h05 (3),我告诉保罗不要在办公室给我打电话。
h05 (4),我告诉博尔不要在办公室打电话给我。
h05 (5),我告诉博尔别在办公室给我打电话。
h05 (6),我告诉保罗不要在办公室给我打电话。
h06 (1),当然！在这种极度混乱中，只有一件事情是清楚的。
h06 (2),当然，在这种可怕的混乱中，只有一件事情是清楚的。
h06 (3),当然，在这个可怕的混乱中，只有一件事情是明确的。
h06 (4),当然，在这种可怕的混乱中，只有一件事情是清楚的。
h06 (5),当然，在这种可怕的混乱中，只有一件事情是清楚的。
h06 (6),当然，在这种可怕的混乱中，只有一件事情是明确的。
h07 (1),所以，现在你可以安心结婚了！
h07 (2),所以现在你可以轻松结婚了。
h07 (3),所以现在你可以轻松结婚了。
h07 (4),那么现在你可以自如地结婚了！
h07 (5),所以，现在您有条件结婚了！
h07 (6),所以现在你有结婚的自由了！
h08 (1),不。有时候我会和一些同事一起出去。
h08 (2),不，有时候我们会和工作中的一些同事出去玩。
h08 (3),不，偶尔我也会和一些同事出去。
h08 (4),不，有时我们和同事一起出去。
h08 (5),不， 有时我会和一些同事出去。
h08 (6),不，有时我和一些同事下班后出去。
h09 (1),我可能不记得我的割礼是怎么做的，但它肯定做了！
h09 (2),我可能不记得我的割礼是怎么做的，但可以肯定地说它确实发生了。
h09 (3),我可能不记得我的割礼是怎么进行的，但它肯定进行了。
h09 (4),我可能不记得我的割礼是怎么进行的，但它确实进行了！
h09 (5),我可能不记得我的割礼是怎么进行的，但肯定做过！
h09 (6),我可能不记得我的割礼是怎么进行的，但它确实进行了！
h10 (1),试图弯曲一些铁。
h10 (2),“你试图弯曲一些铁”
h10 (3),尝试弯曲一些铁。
h10 (4),“你试图弯曲一些铁”
h10 (5),试着弯曲一些铁！
h10 (6),“尝试弯曲一些铁”
h11 (1),你还记得萨尔皮吉迪斯给了你一半的三明治！
h11 (2),你还记得萨尔皮吉迪斯把他的三明治分一半给你吗？
h11 (4),你还记得阿尔皮吉迪斯给了你他一半的三明治吗！
h11 (5),你还记得阿尔皮吉迪斯给了你三明治的一半！
h11 (6),你还记得萨尔皮吉迪斯给了你他一半的三明治吗！
h12 (1),孩子们用他们的夹克为我们遮挡了。
h12 (2),孩子们用他们的夹克衣服盖住了我们。
h12 (3),孩子们用他们的夹克盖住了。
h12 (4),孩子们用他们的夹克盖住了我们！
h12 (5),但是他们用夹克盖住了孩子们！
h12 (6),孩子们用他们的夹克为我们遮盖。
h13 (1),当你没有食物时，我会去给你买。
h13 (2),当你缺乏食物时，我会去为你购物。
h13 (3),当你们的食物用完时，我会去给你们买东西。
h13 (4),当你们食物用完时，我会去给你们买。
h13 (5),当你没有食物时，我会去帮你买的。
h13 (6),当你们食物用完时，我会去帮你们买东西。
h14 (1),埃伦，你认识那个在3号房间的人吗？
h14 (2),“艾伦，你知道房间3内的那个吗？”
h14 (3),海伦，你认识三号房间的那个人吗？
h14 (4),海伦，你认识三号房间的那个人吗？
h14 (5),「埃伦，你认识房间3里的那个人吗？」
h14 (6),埃伦，你知道3号房间那个人吗？
h15 (1),我站在外面，想知道里面住着谁。
h15 (2),我站在外面，想知道谁会住在里面。
h15 (3),我站在外面，心中疑问谁可能住在那里。
h15 (4),我站在外面，想知道谁可能住在里面。
h15 (5),我站在外面，想知道里面住着谁。
h15 (6),我站在外面，想知道谁可能住在里面。
h16 (1),就像您刚才说的，我既不认识您，您也不认识我。
h16 (2),就像您刚才所说的，我不认识您，您也不认识我。
h16 (3),就像您刚才所说的，我不认识您，您也不认识我。
h16 (4),正如您刚才所说，我不认识您，您也不认识我。
h16 (5),正如您刚才所说，我不认识您，您也不认识我。
h16 (6),正如我刚才告诉你的，我既不认识你，你也不认识我。
h17 (1),我试了自己的钥匙，也能打开你的信箱。
h17 (2),我也试了我的钥匙，发现它也适合你们的信箱！
h17 (3),我试了自己的钥匙，发现也能打开你们的邮箱！
h17 (4),我也试了自己的钥匙，它也能打开你们的信箱！
h17 (5),我试了我自己的钥匙，它也适合你的保险箱。
h17 (6),我试了我的钥匙，也符合你的邮箱！
h18 (1),我住在上面的酒店里。
h18 (2),我住在上面的酒店。
h18 (3),我住在正上方的酒店。
h18 (4),我住在正上方的酒店里。
h18 (5),我住在正上方的酒店。
h18 (6),我住在正上方的酒店。
h19 (1),我们被支付不做任何事情。只是为了在那里。
h19 (2),我们只是为了呆在那里什么都不做而被支付报酬。
h19 (3),我们得钱就是为了什么都不做，只是待在那里。
h19 (4),我们拿钱不做任何事。只是为了在那里。
h19 (5),我们拿钱却什么都不做，只是待在那里。
h19 (6),我们被付钱就是为了什么都不做。只是坐在那里。
h20 (1),我主要爱音频!
h20 (2),天啊，我每天工作，我太累了！
h20 (3),在路上我吃了一份米布丁。
h20 (4),擦洗污垢，莫只擦眼。
h20 (5),我们今天7点在希波克拉底生孩子。
h20 (6),我晚上凌晨一点在做基础，经历了一天糟糕的日子之后。
s01 (1),当我们晚上回到房间时，在床上发现了两只小猫。
s01 (2),当我们晚上回到房间时，发现床上有两只小猫。
s01 (3),当我们晚上回到房间时，发现床上有两只小猫。
s01 (4),当我们晚上回到房间时，在床上发现了两只小猫咪。
s01 (5)a,当我们晚上回到房间时，发现床上有两只小猫。
s01 (5)b,当我们晚上回到房间时，发现床上有两只小猫。
s01 (6),当我们晚上回到房间时，发现床上有两只小猫。
s02 (1),也就是说，尽管发生了这些事情，拉希尔还是给她的女儿取了她祖母的名字。
s02 (2),也就是说，尽管发生了一切，拉吉尔给她的女儿起了她奶奶的名字。
s02 (3),也就是说，尽管发生了所有事情，拉希尔还是给她女儿取了她奶奶的名字。
s02 (4),也就是说，尽管发生了这些事情，拉希尔还是给她的女儿起了她祖母的名字。
s02 (5),也就是说，尽管发生了一切，拉希尔还是给女儿取了她祖母的名字。
s02 (5)b,也就是说，尽管发生了这一切，拉凯尔还是给女儿起了她奶奶的名字。
