name,chinese
F_01_OISHI_S_3_HAPPY_3,他没说什么就走了。
F_01_OISHI_S_3_HAPPY_4,他什么也没说就走了。
F_01_OISHI_S_3_HAPPY_5,他没说完就走了。
F_01_OISHI_S_3_NEUTRAL_1,他什么也没说就走了。
F_01_OISHI_S_3_NEUTRAL_2,他什么也没说就走了。
F_01_OISHI_S_3_NEUTRAL_3,她什么也没说就走了。
F_01_OISHI_S_3_NEUTRAL_4,他什么都没说就走了。
F_01_OISHI_S_3_NEUTRAL_5,他什么都没说就走了。
F_01_OISHI_S_3_SAD_1,他什么也没说就走了。
F_01_OISHI_S_3_SAD_2,他什么也没说就走了。
F_01_OISHI_S_3_SAD_3,由于他什么也没说就离开了。
F_01_OISHI_S_3_SAD_4,他什么也没做，就不小心走了。
F_01_OISHI_S_3_SAD_5,她什么也没说就走了。
F_01_OISHI_S_3_SURPRISE_1,他什么也没说就走了。
F_01_OISHI_S_3_SURPRISE_2,他什么都没说就走了。
F_01_OISHI_S_3_SURPRISE_3,他什么也没说就离开了。
F_01_OISHI_S_3_SURPRISE_4,他什么也没说就走了。
F_01_OISHI_S_3_SURPRISE_5,他什么都没说就走了。
F_01_OISHI_S_4_ANGRY_1,你现在必须和我一起去。
F_01_OISHI_S_4_ANGRY_2,你现在必须跟我走。
F_01_OISHI_S_4_ANGRY_3,你现在必须跟我走。
F_01_OISHI_S_4_ANGRY_4,你现在必须和我一起去。
F_01_OISHI_S_4_ANGRY_5,你现在必须去阿马什蒂。
F_01_OISHI_S_4_DISGUST_1,你现在必须跟我走。
F_01_OISHI_S_4_DISGUST_2,你现在必须跟我走。
F_01_OISHI_S_4_DISGUST_3,你现在必须跟我走。
F_01_OISHI_S_4_DISGUST_4,你现在必须和我一起去。
F_01_OISHI_S_4_DISGUST_5,你现在必须跟我一起去。
F_01_OISHI_S_4_FEAR_1,你现在必须和我一起去。
F_01_OISHI_S_4_FEAR_2,你现在必须和我一起去。
F_01_OISHI_S_4_FEAR_3,你现在必须和我一起去。
F_01_OISHI_S_4_FEAR_4,你必须和我一起去那里。
F_01_OISHI_S_4_FEAR_5,你现在必须和我一起去。
F_01_OISHI_S_4_HAPPY_1,你现在必须跟我走。
F_01_OISHI_S_4_HAPPY_2,你必须马上去洗澡。
F_01_OISHI_S_4_HAPPY_3,你必须现在就赢得这场战斗。
F_01_OISHI_S_4_HAPPY_4,你现在要去阿玛斯特。
F_01_OISHI_S_4_HAPPY_5,你现在必须和我一起去。
F_01_OISHI_S_4_NEUTRAL_1,你现在必须和我一起去。
F_01_OISHI_S_4_NEUTRAL_2,你现在必须和我一起走。
F_01_OISHI_S_4_NEUTRAL_3,你现在必须跟我走。
F_01_OISHI_S_4_NEUTRAL_4,你现在必须跟我走。
F_01_OISHI_S_4_NEUTRAL_5,你现在必须和我一起去。
F_01_OISHI_S_4_SAD_1,你现在必须和我一起去。
F_01_OISHI_S_4_SAD_2,你现在必须和我一起去。
F_01_OISHI_S_4_SAD_3,你现在必须跟我走。
F_01_OISHI_S_4_SAD_4,你现在必须和我一起去。
F_01_OISHI_S_4_SAD_5,你现在必须和我一起去。
F_01_OISHI_S_4_SURPRISE_1,你现在必须和我一起去。
F_01_OISHI_S_4_SURPRISE_2,你现在必须跟我走。
F_01_OISHI_S_4_SURPRISE_3,你现在必须和我一起走。
F_01_OISHI_S_4_SURPRISE_4,你现在必须跟我去。
F_01_OISHI_S_4_SURPRISE_5,你现在必须去阿马赛特。
F_01_OISHI_S_5_ANGRY_1,你做得不对。
F_01_OISHI_S_5_ANGRY_2,你没做对。
F_01_OISHI_S_5_ANGRY_3,你这样做是不对的。
F_01_OISHI_S_5_ANGRY_4,你这样做是不对的。
F_01_OISHI_S_5_ANGRY_5,你这样做不对。
F_01_OISHI_S_5_DISGUST_1,你做得不对。
F_01_OISHI_S_5_DISGUST_2,没能靠近你。
F_01_OISHI_S_5_DISGUST_3,你这样做是不对的。
F_01_OISHI_S_5_DISGUST_4,你的做法不对。
F_01_OISHI_S_5_DISGUST_5,你这样做不对。
F_01_OISHI_S_5_FEAR_1,你这样做是不对的。
F_01_OISHI_S_5_FEAR_2,你做得不对。
F_01_OISHI_S_5_FEAR_3,你不应该那么做。
F_01_OISHI_S_5_FEAR_4,你做得不对。
F_01_OISHI_S_5_FEAR_5,不该对你这样做。
F_01_OISHI_S_5_HAPPY_1,你的事情没有解决好。
F_01_OISHI_S_5_HAPPY_2,你的做法不对。
F_01_OISHI_S_5_HAPPY_3,你这样做是不对的。
F_01_OISHI_S_5_HAPPY_4,你的行为不对。
F_01_OISHI_S_5_HAPPY_5,你这样做是不对的。
F_01_OISHI_S_5_NEUTRAL_1,你的工作做得不对。
F_01_OISHI_S_5_NEUTRAL_2,靠近你是不对的。
F_01_OISHI_S_5_NEUTRAL_3,你的做法不对。
F_01_OISHI_S_5_NEUTRAL_4,你的工作做得不对。
F_01_OISHI_S_5_NEUTRAL_5,你这样做是不对的。
F_01_OISHI_S_5_SAD_1,你做得不对。
F_01_OISHI_S_5_SAD_2,你不应该那么做。
F_01_OISHI_S_5_SAD_3,你这样做是不对的。
F_01_OISHI_S_5_SAD_4,对你这样做是不对的。
F_01_OISHI_S_5_SAD_5,你这样做不对。
F_01_OISHI_S_5_SURPRISE_1,你这样做是不对的。
F_01_OISHI_S_5_SURPRISE_2,你这样做不对。
F_01_OISHI_S_5_SURPRISE_3,你的行为不对。
F_01_OISHI_S_5_SURPRISE_4,你这样做不对。
F_01_OISHI_S_5_SURPRISE_5,你这样做是不对的。
F_01_OISHI_S_6_ANGRY_1,老鼠不见了。
F_01_OISHI_S_6_ANGRY_2,老鼠跑掉了。
F_01_OISHI_S_6_ANGRY_3,伊布尔萨纳塔失踪了。
F_01_OISHI_S_6_ANGRY_4,伊多失去了家园。
F_01_OISHI_S_6_ANGRY_5,老鼠崽跑掉了。
F_01_OISHI_S_6_DISGUST_1,老鼠丢了帽子。
F_01_OISHI_S_6_DISGUST_2,小老鼠丢失了。
F_01_OISHI_S_6_DISGUST_3,老鼠宝宝不见了。
F_01_OISHI_S_6_DISGUST_4,老鼠不见了。
F_01_OISHI_S_6_DISGUST_5,老鼠不见了。
F_01_OISHI_S_6_FEAR_1,小老鼠丢了。
F_01_OISHI_S_6_FEAR_2,小老鼠丢了。
F_01_OISHI_S_6_FEAR_3,小伊多尔不见了。
F_01_OISHI_S_6_FEAR_4,老鼠失踪了。
F_01_OISHI_S_6_FEAR_5,小老鼠不见了。
F_01_OISHI_S_6_HAPPY_1,伊多的小孩走丢了。
F_01_OISHI_S_6_HAPPY_2,老鼠跑掉了。
F_01_OISHI_S_6_HAPPY_3,伊杜雯丢失了。
F_01_OISHI_S_6_HAPPY_4,2 小牛黑色的
F_01_OISHI_S_6_HAPPY_5,老鼠丢失了。
F_01_OISHI_S_6_NEUTRAL_1,小老鼠不见了。
F_01_OISHI_S_6_NEUTRAL_2,小老鼠不见了。
F_01_OISHI_S_6_NEUTRAL_3,小老鼠不见了。
F_01_OISHI_S_6_NEUTRAL_4,小老鼠走进了洞里。
F_01_OISHI_S_6_NEUTRAL_5,小老鼠丢了。
F_01_OISHI_S_6_SAD_1,老鼠丢失了它的树枝。
F_01_OISHI_S_6_SAD_2,小老鼠丢了。
F_01_OISHI_S_6_SAD_3,小老鼠走丢了。
F_01_OISHI_S_6_SAD_4,小老鼠不见了。
F_01_OISHI_S_6_SAD_5,小老鼠不见了。
F_01_OISHI_S_6_SURPRISE_1,老鼠的尾巴丢了。
F_01_OISHI_S_6_SURPRISE_2,小老鼠走丢了。
F_01_OISHI_S_6_SURPRISE_3,小老鼠丢了。
F_01_OISHI_S_6_SURPRISE_4,小老鼠不见了。
F_01_OISHI_S_6_SURPRISE_5,小老鼠不见了。
F_01_OISHI_S_7_ANGRY_1,现在不能提问。
F_01_OISHI_S_7_ANGRY_2,现在问题不会消失。
F_01_OISHI_S_7_ANGRY_3,现在不能提问。
F_01_OISHI_S_7_ANGRY_4,现在不能准备。
F_01_OISHI_S_7_ANGRY_5,现在问题不会消失。
F_01_OISHI_S_7_DISGUST_1,不要问任何问题。
F_01_OISHI_S_7_DISGUST_2,现在不能提问。
F_01_OISHI_S_7_DISGUST_3,现在不能提问。
F_01_OISHI_S_7_DISGUST_4,现在不能提问。
F_01_OISHI_S_7_DISGUST_5,现在不能提问。
F_01_OISHI_S_7_FEAR_1,现在不能提问。
F_01_OISHI_S_7_FEAR_2,现在不要问问题。
F_01_OISHI_S_7_FEAR_3,现在不能提问。
F_01_OISHI_S_7_FEAR_4,现在不能提问吗？
F_01_OISHI_S_7_FEAR_5,现在不能提问吗？
F_01_OISHI_S_7_HAPPY_1,不能再问问题。
F_01_OISHI_S_7_HAPPY_2,一个问题都没有吗？
F_01_OISHI_S_7_HAPPY_3,没有任何问题将被饶过。
F_01_OISHI_S_7_HAPPY_4,现在不能提问。
F_01_OISHI_S_7_HAPPY_5,现在问题不可避免。
F_01_OISHI_S_7_NEUTRAL_1,现在不能提问。
F_01_OISHI_S_7_NEUTRAL_2,现在不能提问。
F_01_OISHI_S_7_NEUTRAL_3,现在不能问问题。
F_01_OISHI_S_7_NEUTRAL_4,现在不能提问。
F_01_OISHI_S_7_NEUTRAL_5,现在不能提问。
F_01_OISHI_S_7_SAD_1,现在不能问问题。
F_01_OISHI_S_7_SAD_2,现在不能提问。
F_01_OISHI_S_7_SAD_3,这个问题不能问。
F_01_OISHI_S_7_SAD_4,现在不能提问。
F_01_OISHI_S_7_SAD_5,现在不能提问。
F_01_OISHI_S_7_SURPRISE_1,现在不能提问。
F_01_OISHI_S_7_SURPRISE_2,现在不能提问吗？
F_01_OISHI_S_7_SURPRISE_3,现在不能提问。
F_01_OISHI_S_7_SURPRISE_4,现在不能提问吗？
F_01_OISHI_S_7_SURPRISE_5,现在不能提问吗？
F_01_OISHI_S_8_ANGRY_1,在外面等待着 쿠쿠티来
F_01_OISHI_S_8_ANGRY_2,托尔扬外面有一只小鸡。
F_01_OISHI_S_8_ANGRY_3,在外面有只鸡站着。
F_01_OISHI_S_8_ANGRY_4,托亚的外面有几只小鸡。
F_01_OISHI_S_8_ANGRY_5,门外站着一只鸡。
F_01_OISHI_S_8_DISGUST_1,在门外有一只鸡。
F_01_OISHI_S_8_DISGUST_2,房子外面有只鸡。
F_01_OISHI_S_8_DISGUST_3,托亚的房子外面有一只公鸡站着。
F_01_OISHI_S_8_DISGUST_4,多尔提在外面等着。
F_01_OISHI_S_8_DISGUST_5,多尔吉外面有一只红色的公鸡。
F_01_OISHI_S_8_FEAR_1,达查尔兄弟有胡须。
F_01_OISHI_S_8_FEAR_2,门外有小猫。
F_01_OISHI_S_8_FEAR_3,兄弟们都有胡须。
F_01_OISHI_S_8_FEAR_4,你的舅舅在外面站着。
F_01_OISHI_S_8_FEAR_5,在门的外面有一个鸽子坐着。
F_01_OISHI_S_8_HAPPY_1,房子外面有只鸡。
F_01_OISHI_S_8_HAPPY_2,外面有一只鸡站着。
F_01_OISHI_S_8_HAPPY_3,门外有一只小鸡。
F_01_OISHI_S_8_HAPPY_4,在外面有一根柱子。
F_01_OISHI_S_8_HAPPY_5,多吉哈外面有一只公鸡。
F_01_OISHI_S_8_NEUTRAL_1,门外站着一只鸡。
F_01_OISHI_S_8_NEUTRAL_2,在门外的狗正在摇摆。
F_01_OISHI_S_8_NEUTRAL_3,门外站着一只狗。
F_01_OISHI_S_8_NEUTRAL_4,门外站着一只鸡。
F_01_OISHI_S_8_NEUTRAL_5,多尔奇和外面的库库蒂在那里站着。
F_01_OISHI_S_8_SAD_1,在门外有一只小鸡。
F_01_OISHI_S_8_SAD_2,外面有只鸡站着。
F_01_OISHI_S_8_SAD_3,门外有一只鸡。
F_01_OISHI_S_8_SAD_4,外面有只公鸡在啼叫。
F_01_OISHI_S_8_SAD_5,小鸡站在门外。
F_01_OISHI_S_8_SURPRISE_1,门外有只小鸡
F_01_OISHI_S_8_SURPRISE_2,门外站着一只鸡。
F_01_OISHI_S_8_SURPRISE_3,门外有一只鸡。
F_01_OISHI_S_8_SURPRISE_4,门外有一只雄鸡。
F_01_OISHI_S_8_SURPRISE_5,纳尔扎尔外面有一只母鸡。
F_01_OISHI_S_9_ANGRY_1,1天后
F_01_OISHI_S_9_ANGRY_2,仅仅一天后。
F_01_OISHI_S_9_ANGRY_3,一天后就是她的婚礼。
F_01_OISHI_S_9_ANGRY_4,阿杜尔·普里 تربية
F_01_OISHI_S_9_ANGRY_5,1天大约为24小时。
F_01_OISHI_S_9_DISGUST_1,一天后见。
F_01_OISHI_S_9_DISGUST_2,一天后他要结婚。
F_01_OISHI_S_9_DISGUST_3,1天后他有学士学位
F_01_OISHI_S_9_DISGUST_4,一天后她要结婚。
F_01_OISHI_S_9_DISGUST_5,一天后他的学士学位
F_01_OISHI_S_9_FEAR_1,1天就能参加她的婚礼。
F_01_OISHI_S_9_FEAR_2,他一天后结婚。
F_01_OISHI_S_9_FEAR_3,一天后见。
F_01_OISHI_S_9_FEAR_4,1天后见。
F_01_OISHI_S_9_FEAR_5,1天后见
F_01_OISHI_S_9_HAPPY_1,1天后會過去
F_01_OISHI_S_9_HAPPY_2,1 天学习很艰难。
F_01_OISHI_S_9_HAPPY_3,给他们翻译过来。
F_01_OISHI_S_9_HAPPY_4,1天之内
F_01_OISHI_S_9_HAPPY_5,1天后
F_01_OISHI_S_9_NEUTRAL_1,一天后她就要结婚了。
F_01_OISHI_S_9_NEUTRAL_2,一天后修理
F_01_OISHI_S_9_NEUTRAL_3,1天后转动
F_01_OISHI_S_9_NEUTRAL_4,1天后就是塔布伊亚。
F_01_OISHI_S_9_NEUTRAL_5,一天后撇去
F_01_OISHI_S_9_SAD_1,几天后转变为
F_01_OISHI_S_9_SAD_2,1 天的日子
F_01_OISHI_S_9_SAD_3,几天后就感到疲倦
F_01_OISHI_S_9_SAD_4,仅仅一天后他就喝了。
F_01_OISHI_S_9_SAD_5,1天后她的婚礼
F_01_OISHI_S_9_SURPRISE_1,一天后是她的婚礼。
F_01_OISHI_S_9_SURPRISE_2,一天后他就要结婚了。
F_01_OISHI_S_9_SURPRISE_3,过了一天就有了他的机会。
F_01_OISHI_S_9_SURPRISE_4,1 天后她结婚。
F_01_OISHI_S_9_SURPRISE_5,一天后他的婚礼。
F_01_OISHI_S_10_ANGRY_1,达卡特拉达尔泰洛阿尼耶洛
F_01_OISHI_S_10_ANGRY_2,达卡特拉达尔托洛瓦尼叶洛
F_01_OISHI_S_10_ANGRY_3,达卡 特拉 达尔 特罗 尼耶洛
F_01_OISHI_S_10_ANGRY_4,达卡德拉达洛亚尼埃洛
F_01_OISHI_S_10_ANGRY_5,达卡提拉豆蒸来了。
F_01_OISHI_S_10_DISGUST_1,达卡打出盾牌和剑。
F_01_OISHI_S_10_DISGUST_2,达卡持盾握剑。
F_01_OISHI_S_10_DISGUST_3,达卡 特拉 达尔 杜洛阿 尼耶洛
F_01_OISHI_S_10_DISGUST_4,达卡得拉达尔托洛亚尔尼耶洛。
F_01_OISHI_S_10_DISGUST_5,达卡德拉达尔达劳阿尼叶洛
F_01_OISHI_S_10_FEAR_1,如果我们不去那里
F_01_OISHI_S_10_FEAR_2,达卡拿出小扁豆放下并取走。
F_01_OISHI_S_10_FEAR_3,抱歉，我无法协助该请求。
F_01_OISHI_S_10_FEAR_4,塔卡希拉达尔特洛阿尔尼来了。
F_01_OISHI_S_10_FEAR_5,如果他们把高处带来
F_01_OISHI_S_10_HAPPY_1,达卡滕达尔塔洛涅洛
F_01_OISHI_S_10_HAPPY_2,达卡特拉达尔特洛尼耶洛
F_01_OISHI_S_10_HAPPY_3,如果他们已经拿走了树枝
F_01_OISHI_S_10_HAPPY_4,不清楚翻译请求所需的准确文本。
F_01_OISHI_S_10_HAPPY_5,达卡·蒂内达尔托洛尼耶洛
F_01_OISHI_S_10_NEUTRAL_1,达卡13持盾佩剑
F_01_OISHI_S_10_NEUTRAL_2,达卡 13 把石头和弯刀带来了。
F_01_OISHI_S_10_NEUTRAL_3,达卡 13 盾剑和尼耶洛
F_01_OISHI_S_10_NEUTRAL_4,达卡 13 达勒托罗 和 尼耶洛
F_01_OISHI_S_10_NEUTRAL_5,达卡特拉倒下了，又来了。
F_01_OISHI_S_10_SAD_1,如果他们想要带回来
F_01_OISHI_S_10_SAD_2,如果你拿了豆子。
F_01_OISHI_S_10_SAD_3,达戈，他把树枝砍下来拿走了。
F_01_OISHI_S_10_SAD_4,达加特拉达尔塔洛阿尔尼埃洛
F_01_OISHI_S_10_SAD_5,如果他们跌倒了，他们就来了。
F_01_OISHI_S_10_SURPRISE_1,如果他们拿起了剑。
F_01_OISHI_S_10_SURPRISE_2,达卡特拉达尔塔罗阿尔涅耶洛。
F_01_OISHI_S_10_SURPRISE_3,达卡特拉挡住了你的剑。
F_01_OISHI_S_10_SURPRISE_4,抱起你的盾，让它低垂。
F_01_OISHI_S_10_SURPRISE_5,达卡特拉达尔图拉尔尼耶洛
F_02_MONIKA_S_1_ANGRY_1,叔叔的地方看起来小鸡嘎嘎叫。
F_02_MONIKA_S_1_ANGRY_2,鸡看到雄鸟在啃食。
F_02_MONIKA_S_1_ANGRY_3,9条鱼饼惹得小狗汪汪叫。
F_02_MONIKA_S_1_ANGRY_4,毛看到鱼的块状东西，狗吠叫。
F_02_MONIKA_S_1_ANGRY_5,蜜蜂的嗡嗡声让小狗汪汪叫。
F_02_MONIKA_S_1_DISGUST_1,姑姑的狗看到猫在吠叫。
F_02_MONIKA_S_1_DISGUST_2,看见舅妈的蜂群，小狗在汪汪叫。
F_02_MONIKA_S_1_DISGUST_3,看到蜜蜂窝，小鸡咕咕叫。
F_02_MONIKA_S_1_DISGUST_4,母鸡看到蜜蜂的巢后咯咯叫。
F_02_MONIKA_S_1_DISGUST_5,鸡看到猫的尾巴汪汪叫。
F_02_MONIKA_S_1_FEAR_1,我看到蜜蜂的巢在嗡嗡作响。
F_02_MONIKA_S_1_FEAR_2,巨蜂长时间盯着椰子树叫着。
F_02_MONIKA_S_1_FEAR_3,看到蜜蜂的巢后，狗叫个不停。
F_02_MONIKA_S_1_FEAR_4,看到蜜蜂的窝，狗汪汪叫。
F_02_MONIKA_S_1_FEAR_5,看到蜂群，小狗在汪汪叫。
F_02_MONIKA_S_1_HAPPY_1,狗看到蜜蜂巢在汪汪叫。
F_02_MONIKA_S_1_HAPPY_2,看到蜂巢，小狗在汪汪叫。
F_02_MONIKA_S_1_HAPPY_3,毛看见了鱼的串，于是小狗汪汪叫起来。
F_02_MONIKA_S_1_HAPPY_4,看到蜂巢，小狗在汪汪叫。
F_02_MONIKA_S_1_HAPPY_5,蜂巢的蜂正在嗡嗡叫。
F_02_MONIKA_S_1_NEUTRAL_1,看到蜂群，小狗在汪汪叫。
F_02_MONIKA_S_1_NEUTRAL_2,看到蜂巢，小狗在汪汪叫。
F_02_MONIKA_S_1_NEUTRAL_3,狗看到蜜蜂窝吠叫个不停。
F_02_MONIKA_S_1_NEUTRAL_4,看到蜜蜂巢，狗在汪汪叫。
F_02_MONIKA_S_1_NEUTRAL_5,看到蜂巢，狗在吠叫。
F_02_MONIKA_S_1_SAD_1,叔叔的地方鸡在咯咯叫。
F_02_MONIKA_S_1_SAD_2,玛玛切尔查克戴克库库蒂耶耶克雷切。
F_02_MONIKA_S_1_SAD_3,蜜蜂巢旁的鸡在哼哼叫。
F_02_MONIKA_S_1_SAD_4,看到熊的蜂巢，小鸡一直在摆动。
F_02_MONIKA_S_1_SAD_5,看到猫的尾巴，狗不停地叫。
F_02_MONIKA_S_1_SURPRISE_1,蜜蜂飞过，狗在狂叫。
F_02_MONIKA_S_1_SURPRISE_2,蜜蜂窝附近的猫在喵喵叫。
F_02_MONIKA_S_1_SURPRISE_3,看到蜂巢后，小狗汪汪叫。
F_02_MONIKA_S_1_SURPRISE_4,看到蜜蜂窝，小狗正在汪汪叫。
F_02_MONIKA_S_1_SURPRISE_5,蜜蜂窝引起小狗汪汪叫。
F_02_MONIKA_S_2_ANGRY_1,你把蛇翻了个面。
F_02_MONIKA_S_2_ANGRY_2,你换了按钮。
F_02_MONIKA_S_2_ANGRY_3,你在玩蛇。
F_02_MONIKA_S_2_ANGRY_4,你像蛇一样灵活地改变。
F_02_MONIKA_S_2_ANGRY_5,你已经变了很多。
F_02_MONIKA_S_2_DISGUST_1,你把所有的事情都搞砸了。
F_02_MONIKA_S_2_DISGUST_2,你翻了个身。
F_02_MONIKA_S_2_DISGUST_3,你在耍花招。
F_02_MONIKA_S_2_DISGUST_4,你反悔了。
F_02_MONIKA_S_2_DISGUST_5,你把所有东西都弄颠倒了。
F_02_MONIKA_S_2_FEAR_1,你总是转变得如此快。
F_02_MONIKA_S_2_FEAR_2,你把一切都搞得一团糟。
F_02_MONIKA_S_2_FEAR_3,你把事情搞砸了。
F_02_MONIKA_S_2_FEAR_4,你翻转了蛇。
F_02_MONIKA_S_2_FEAR_5,你像蛇一样频繁地改变立场。
F_02_MONIKA_S_2_HAPPY_1,你把一切都搞得一团糟。
F_02_MONIKA_S_2_HAPPY_2,你把一切都搞得天翻地覆。
F_02_MONIKA_S_2_HAPPY_3,你把一切都搞砸了。
F_02_MONIKA_S_2_HAPPY_4,你把一切都颠倒了。
F_02_MONIKA_S_2_HAPPY_5,你把扫帚打乱了。
