name,chinese
F02S14,整晚我都在等你。
F02S15,但事实是，你比任何人都更能做好这件事。
F02W01,面团搅拌碗？
F02W02,我算什么？
F02W03,纺纱机？
F02W04,五十万？
F02W05,你为什么想让他们痛苦，医生？
F02W06,你认为感到痛苦后他不再做这些事情吗？
F03A01,直到你來到我們家，向我求婚，才說我們必須結婚时，才應該說。
F03A02,这个帐户从消耗和偷窃中消失了。
F03A03,只想着自己的事情。
F03A04,打乱你情绪的不是车轮的声音，而是你自己的心境。
F03A05,在你的生活中，除了读书和写书之外，没有其他信仰。
F03A06,难道我不是他的妻子吗？那我的份额是什么？
F03A07,一边看书一边写文章。
F03A08,你生病了，保罗。你不想和任何人交往，从早到晚都呆在这个该死的房子里。
F03A09,生活靠继承的权益，因为你从写那些文章中获取的意图是有其价值的。
F03A10,告诉我女士在哪里？
F03F01,谢谢，兄弟。
F03F02,您一定想让我在未经卡塔琳娜女士允许的情况下使用她的珍珠耳环吗？
F03F03,是的，同时
F03H01,现在我还不到十分钟就被熟人认出来了。
F03H02,不完整
F03H03,当然，他对与人争辩没有任何兴趣。
F03H04,哈特·赖特先生，希望您能享受与我们的生活。
F03H05,很好，我一定会亲自参加这次旅行。
F03N01,是的，我可以打。
F03N02,而现在，他的兄弟弗雷德克·法利先生，就是雇用您的那个人，是这座房子的主人。
F03N03,在那里站着的那个男人是你未来的丈夫。
F03N04,吉尔玛有什么问题？
F03N05,他是我完全信任的一个老家族朋友。
F03N06,在托德斯角农场的乡村房子里。
F03N07,他是我们的绘画和设计老师。目前他离开了利梅回到了伦敦。
F03S01,我和弗朗斯见过面。
F03S02,我不知道。也许这样有些人会变得更好。
F03S03,我知道羊的意思。
F03S04,每段爱都有一个巨大的憎恨增幅器。爱情越大，憎恨也越大。
F03S05,对于给您带来的不便，我深表歉意。
F03S06,他是四十岁，手背上有个烫伤的标记。
F03S07,我将写信给皮尔西瓦尔·格莱德爵士，并将主题留给您决定。
F03S08,他无论如何都应该去找塞尔·佩尔西瓦尔。
F03S09,亲爱的伏尔泰，我无法为任何人做这件事，
F03S10,这些是您要的东西。
F03S11,希望你能拥有，因为昨晚我梦见了你。
F03S12,他是唯一能给我们指引正确道路的人。
F03S13,我非常困，我会做这个工作。
F03S14,您说得对。
F03S15,只和哈特赖特先生谈过。
F03S16,不过，我认为克莱特先生的建议也可能有所帮助。
F03S17,从莫雷尔斯坦
F03S18,那里变少了吗？
F03W01,你说什么？
F03W02,侯赛因先生赢得了比赛吗？
F03W03,几年了？
F03W04,这么多画作？
F03W05,19幅画？
F03W06,什么意思？
F03W07,外祖父的家
F03W08,哪里？
F03W09,那又怎样？
F03W10,但是什么？
F04A01,这些想法请你自己留着，先生。
F04A02,我讨厌这种个人风格。
F04A03,先生，您没有理解我的话，问题不在于谁是正确的。我要求您无论是谁正确，您都告诉我的女儿权力在康特。
F04A04,那么我一定是错的。
F04A05,什么问题？兄弟？
F04A06, 我是他的母亲，我命令你们欺骗他。
F04A07,再见，从来没有成为任何人管家的穆巴希里先生。
F04A08,我想知道您有什么权利来把这个代理强加给我们。
F04A09,原因是我想要您自己送回这份礼物。
F04A10,这个可恶的代理人无论什么时候都可以留在您身边，但永远不会成为我们的女婿。
F04A11,雷米先生，你为什么这么没有礼貌地说话？
F04A12,我的话语毫无意义吗？
F04A13,你已经说得够多了。
F04A14,不过关于他的勇敢，我说过并且还要再说，他非常勇敢，这位律师先生是对的。
F04A15,女儿，瑞米先生的问题不在乎。让这个人自生自灭，把事情看得更认真些。
F04A16,你的仆人不会画你的画像。你的仆人不会花时间看你画的画。你的仆人不会露出浪漫而悲伤的表情，女孩。
F04N01,您以前为谁工作过？
F04N02,我女儿的前夫是一个积累了很多财富的人，给我的女儿留下了很多财产。因此，达里蒙夫人并不欠达里蒙先生什么。
F05A01,帮助和女士
F05A02,你应该看到我们如何抚养孩子，我们充满欢乐和热情地穿上工作服来打扫房子。
F05A03,我该说什么呢？
F05N01,他来到了律师岳父家的门口。
F05N02,现在对阿米尔来说未解的问题是，谁知道把格拉姆-雷扎传给穆尔塔扎的人是谁？
F05N03,这是一个在六十集里献给您这些忠实伴侣和广播节目的爱好者的节目标题。
F05N04,这场演出融合了幻想和纯粹的现实，这种幻想更像是一种愿望，愿望是随着时间流失而丢失的公正记录。
F05N05,亲爱的朋友们，我邀请您聆听这场表演的第一部分。
F05N06,我们听说阿米尔·沙菲克是一个需要心脏移植的年轻人，多年来一直在监护下，并在器官移植等待名单上。在长时间的等待中，三个月前他感到疲惫和绝望，决定不再等待，与朋友和未婚妻马赫塔布一起度过剩下的时光，享受生活。
F05N07,但是，在阿米尔为此目的安排的一次聚会中，他身体不适，最终在母亲的坚持下住院了。
F05N08,在之前的两个部分中，我们听说年轻的富裕者阿米尔·沙弗格是父亲唯一的继承人，由于心脏不适多年来一直在等待移植。
F05N09,另一方面，我们听说退伍军人运动员阿米尔·雷扎·谢里菲持有的捐赠卡在离开俱乐部时发生事故并丧生。
F05N10,امیر的心在他的胸腔里。
F05N11,这项捐赠是在捐赠者保持匿名的条件下进行的。
F05N12,在之前的情节中，我们听说阿米尔·里扎·谢里菲的心脏与一个一直以来匿名等待器官捐献的阿米尔·沙菲克进行了匹配。然而，随着时间的推移，阿米尔在与母亲和朋友的谈话中透露了一些关于八年战争期间的信息。
F05N13, 他们一起去参加阿米尔·雷扎去世四十天的纪念仪式。
F05N14,جمال却拒绝面对他的空虚，以借口离开了聚会。
F05N15,移植团队对手术结果满意，阿米尔将从重症监护室转到普通病房。
F05N16,德莉娜把这个消息告诉了她的父亲贾马尔·卡拉米。
F05N17,另一方面，移植小组的住院医生德利纳·卡拉米明白，阿米尔·沙法克的心脏捐赠者不是别人，正是他父亲多年来因家庭矛盾而一直不知音讯的表弟。
F05N18,在这种情况下，阿米尔的不拘小节的未婚妻玛赫塔布坚持要确定他们订婚庆典的日期。
F05N19,这两人的对话变成了争吵，而阿米尔没有卷入其中。
F05N20,共同的回忆是关于贾汉吉里博士和贾迈勒·卡拉米在西部前线的一段经历，在一个叫巴贾尔的地区。
F05N21,在之前的部分中，我们听说阿米尔·雷扎·谢里菲的心脏在保持匿名的条件下被给了阿米尔·沙法克。然而，随着时间的推移，阿米尔逐渐讲述了八年战争的有关信息。
F05N22,贾汉吉里博士认为此类紊乱的出现是阿米尔不得不服用的药物副作用造成的。
F05N23,在前几部分，我们听说了，前往见贾汉基里博士的阿米尔，遇到了关于战争时期事件的另一种叙述。
F05N24,阿米尔从医院回到家，和他的未婚妻玛哈塔布一起准备他们的订婚庆祝活动。
F05N25,贾汉吉里医生认为这些紊乱是由于阿米尔必须服用的药物的副作用，但阿米尔随着时间的推移渐渐听到自己内心的声音。
F05N26,这种声音的重复让阿米尔感到不安，最终在阿米尔的冒险中，他成功地与自己的内心之声建立了联系。
F05N27,他在他母亲焦虑的注视下，她认为阿米尔陷入了幻觉，为了摆脱这个问题，他开始与新萌芽的心愿作斗争。
F05N28,经过一周的角逐终于以阿米尔的胜利告终。然而就在阿米尔以为自己成功掌控内心的时候，新的症状出现了。连心理团队的贾汉吉里博士也无法解释这些症状。
F05N29,处于这样的状态，阿米尔在从纳伊姆口中听到穆尔塔扎的名字后，内心想起了一些事情。
F05N30,因此，尽管阿米尔心里不快，但他满怀希望地为了耐姆的承诺回到德黑兰。
F05N31,他向艾米保证，他会为她找到他们的地址和位置。
F05N32,虽然纳伊姆无法帮助阿米尔找到罗莎的仆人，但在看到十一个人的图片后，他认出了其中两个人。
F05N33,在上几部分中，我们听到阿米尔在寻找失踪战俘格拉姆·雷扎的线索，他来到了克尔曼沙和石油城地区，以认识那位曾是十一人战争和战线小组中的第二个人。
F05N34,医生诊断为一种进展性心脏感染。
F05N35,阿米尔夜间住院于德黑兰医院。
F05N36,希望通过识别照片中剩下的三个人找到自己的答案。
F05N37,阿塔和纳伊姆根据医生的建议，将他通过第一班航班送回德黑兰。
F05N38,在前几部分中，我们听到在奥斯陆发生的事件让阿米尔的心病了。
F05N39,埃米尔与内心的隐秘斗争在继续，而埃米尔不得不整理工作坊的情况并从权力机关收回自己的债务。
F05N40,除了穆尔塔扎，还有其他人可以帮助寻找古拉姆·雷扎的地址。
F05N41,阿米尔听到莫尔塔扎去世的消息感到十分失望，再次与自己的内心产生了矛盾。
F05N42,另一方面，我们听说阿米尔仍在等待阿里普尔女士，她承诺给他提供姨父穆拉德的下落。然而，阿里普尔仍然逃避与她的姨父见面，即使她得知穆拉德在德黑兰住院，也无意去探望他。
F05N43,有可能照片中的另一位陌生人是这张纸条的送达者，这再次坚定了阿米尔的决心，尽管阿里普尔女士不愿意，他还是要去见她的叔叔穆拉德。
F05N44,阿米尔鼓励德丽娜请求她的父亲向她解释一切。
F05N45,然而，这两个人都不愿意回答德莉娜的问题，因为她不知道过去几年来他们之间发生了什么。
F05N46,你好，朋友们！在上一部分中，我们听到贾马勒再次在头脑中遇见了皮尔·阿里，并且确认皮尔·阿里也清楚地记得贾马勒。
F05N47,唯一阿米尔能做的就是无视自己内心的声音，默默度日。
F05N48,在这次会面中，阿米尔了解到月巴努的另一个儿子古拉姆·雷扎多年前在战争中失踪并被认为已死。阿米尔·雷扎曾答应母亲找到失踪的弟弟的下落，但在他有生之年始终未能实现这个诺言。
F05N49,在之前的部分中，我们听说在艾米尔·沙法克与他心灵之间的斗争中，艾米尔·沙法克战败并去见了玛·巴努。
F05N50,在本剧的前几部分中，我们听到了在阿米尔·沙法克和心灵之光赛耶德之间的争斗中，阿米尔被迫顺从了自己的内心，前去拜访了阿米尔·雷扎的母亲，马赫·巴努。
F05N51,但是，阿米尔·雷扎答应他的母亲会找到他失踪的兄弟的下落。
F05N52,شکو در分娩时帮助了一位当地妇女，然后继续等待救护车的到来。
F05N53,转述这些回忆让德利娜相信她的母亲在返回萨尔达什特时进入了雷区。
F05N54,一位当地的老助产士在战争期间因常去医院而让德莉娜想起了她的母亲，她对德莉娜讲述了与盛广会面的最后一次。她说起在附近的一个村庄，她看到他坐着救护车的那一天。
F05N55,在上一部分，我们去了萨尔达什特，与德莉娜一起，她在戴克的帮助下去拜访哈通，戴克是老阿里的妻子。
F05N56,贾汉吉里医生给阿米尔讲述了一个寒冷雪夜的故事，当时他和贾马勒·卡拉米以及一名穆斯林库尔德游击队员正在返回基地的途中，但由于暴雪和贾汉吉里医生的肾病，他们来到了一间简陋的泥土小屋，被狼群包围。
F05N57,这种情况逐渐变得困难，一方面是因为他们的看门狗“شیرو”被狼杀死，另一方面由于贾马尔·卡拉米对当地导游的怀疑，这种记忆在三十年后仍然折磨着贾汉吉里医生的心灵。
F05N58,在上一部分，我们听到随着过去贾迈勒·穆尔塔扎之间的事情浮出水面，阿米尔了解到，古拉姆·雷扎在阿布格莱布度过了他囚禁的一部分时间。
F05S01,这些故事没有尽头。
F05S02,尽你所能，以根除无知。
F05S03,破碎且绝望的母亲去找月婆，希望她为自己的孩子祈祷。
F05S04,你的焦虑还有其他原因。
F05W01,谁把马齐亚尔带到那里了？
F05W02,先生，不会是数学也开花了，之后变成这样了。
F05W03,哎哟，那块牌匾上写着法胡德·赞迪一级律师？
F06A01,这不关你的事。我在执行夫人的命令。
F06A02,布莱兹已经在这里十年了，我也工作了八年，而你只来了几个星期，你在这段时间里就把一切都搞砸了？
F06F01,没事的，女士。在肯特先生离开后，我把事情弄清楚了。
F06H01,我还没有打开盒子，但我知道我的前任在里面，你自己打开吧。
F06H02,因此你会看到，你不应该避免说出此谎言的熟练性。
F06H03,谈判
F06H04,我多么重视你。
F06H05,那个混蛋跟我说了。
F06H06,当然，我会这样做。去吧，亲爱的，去吧。
F06H07,这是我的照片，因为他近期不会回来，你可以放心地把代数给我，我会转交给他。
F06H08,多么迷人的世界他们自己会出现。
F06H09,放心吧，他是个装框工人，我已经从他那里得到了镜框，现在在我这里。
F06H10,没有理由让你不高兴。
F06H11,因为他以前认识我，在阿盖·雷米的家见过我。
F06N01,他们在哪里告诉你可以在这里找到伊鲁?
F06S01,女士，就算换成其他人也会犯这些错误。雷米先生告诉我，他的外甥女喜欢我。当着我的面，他拒绝娶一个富有的女人。他的叔叔对我说原因是我。当我发现他让人把一个女人的画像裱起来时，我以为那个女人一定是我。
F06S02,看样子，你把我赶出房间，说明我的存在对你来说是不愉快的。所以我想最好提出休假的请求。
F06S03,因为我很失望。
F06S04,在您对我这么好之后，现在我失去了您的信任，您对我不再亲切，我能为您做些什么呢？
F06S05,德兰特刚刚跟我说话。我曾是他的敌人，但现在不是了。因为他把一切都告诉了我。他从未见过我。德兰特没有任何罪过。
F06S06,你为什么让我对一个不适合我的男人产生感情？对一个配得上你的人？而我却让他承受了无法弥补的痛苦。我自己也在这种痛苦中挣扎。
F06S07,把你的友谊还给我，我会满意的。
F06S08,请注意，翻译可能不是完全准确的：在这个世界上，没有什么比您对我更重要，请不要注意我的爱，女士。
F06S09,两个瓶子是空的。
F06W01,在里。
F06W02,雷米先生，您在谈论德兰特吗？他是因为对我的爱才放弃了名利吗？
F06W03,小姐，您去哪里？
F07A01,哦，不看她的脸。
F07A02,我们遵守法律。
F07A03,你没有理由因为我弟弟在这里和我们一起吃饭而不断打击他。
F07A04,我的天哪
F07A05,够了。
F07A06,继续下去，玛丽。
F07A07,من没说那里从不下雨。
F07A08, 这些都是约瑟夫交易来的。
F07A09, 你别插手了，阿梅婶。
F07A10,你是个奇怪的人。
F07A11,你有没有想过像玛格丽塔这样美丽的女儿的未来会怎样？
F07A12,什么意思？好好说话。
F07A13,说话呀
F07A14,为什么你想让别人干预你的工作？
F07A15,白痴
F07A16,事实上，你不过是个愚蠢的疯子。
F07A17,好吧，开始吧。
F07A18,怎么了？你为什么这样看我？是的，你也没有去，这是事实。
F07A19,他的生活状况、思想和社会地位都发生了很大变化。
F07A20,好好睡觉。
F07A21,因为我不知道我在什么地方生活，矢量
F07A22,旧的和过时的和无品味的
F07A23,我想要，但你不是真的想要。我是认真的。我说，我想要钱，钱。
F07A24,一种让人发疯的纯净感觉
F07A25,我一点都不在乎，我只想找个地方去。
F07A26,永远不要和我开这样的玩笑。
F07A27,为什么每个人都应该知道你赚多少钱？
F07A28,你在做什么？
F07A29,你没有选择。
F07A30,人们讨厌他/她/它。
F07A31,你把他的行为称为什么？礼貌？教养？还是别的什么？
F07A32,是你为了工作、地位和金钱而实现了可能的。
F07A33,哪个女士说只有她可以学医？
F07A34, 去他家门口砸门，他开门后就告诉他：“来吧，这些钱全是你的，全是你的。”
F07A35,你为什么一点都不动？
F07A36,我们在污泥中生活，只为了支持一个只想着自己的人。
F07A37,整个利布罗比亚有一个医院，它正在建设一个新的研究部门。
F07A38, 因为你连和你自己的兄弟进行一场简单的对话都做不到。
F07A39,孩子也受苦？
F07A40,你想要吗?
F07A41,我一点也不想听这些话。
F07A42,你不去吗，萨尔曼先生？
F07A43,那张书桌单独就值一百美元。
F07A44,我不喜欢这样交易，萨尔曼先生。
F07A45,全部都卖得很好，完全扔掉。
F07A46,父亲有四千美元，都是虚荣心作祟，全都是一个计算机，你心里知道。
F07A47,有什么用呢？
F07A48,这是什么让我们疯狂的东西？
F07A49,你能听到我吗？
F07A50,我认为沃尔特是出于善意跟着你的。
F07A51,我不明白你为什么不能在她面前承认呢？
F07A52,说实话有什么问题？
F07A53,你要什么？
F07A54,请让我一个人待着。
F07A55,好的？我从这里走。可以吗？
F07A56,好吧，这重要吗？
F07A57,上帝，这种烦恼在这两者之间就永远不会结束吗？
F07A58,对吗？
F07A59,你在说什么？
F07A60,你知道钱吗？
F07A61,这只是一个毫无意义的滑稽表演。
F07A62,即使在我们结婚之后，你仍继续这样做。
F07A63,毕竟他是医生。
F07A64,你为什么要这样做？今天早上差点被逮住。
F07H01,没错，现在的日子很艰难，但至少我们可以回顾过去，记住我们拥有的漂亮鞋子、豪华而庄严的衣服、聚会和悠闲的时光。
F07H02,谢谢你们的父母。
F07H03,偷看那些小说的乐趣，我不想剥夺你。
F07H04,你真的在变成熟，因为你在理解一些东西。这就像一个刚出生就哭泣的孩子，因为他刚刚明白了一些事情。
F07H05,我很高兴他选择任何想要的东西，但只是作为礼物。
F07H06,我没有帮忙，亲爱的侄女，因为你的母亲中毒了，为那些事给我钱。
F07H07,当我嫁给尤斯塔斯·赖特时，我觉得自己是萨拉泽·拜伦最幸福的女孩，谁能料到尤斯塔斯四天后就患上了肺结核？
F07H08,谢谢你们的辛苦，来到这里。
F07H09,所以我决定放弃这种做法。
F07H10,从什么时候开始快乐成为一个问题了？
F07H11,谢天谢地，他现在好了。
F07H12,当医生诺伊尔说他认为问题不严重时，我高兴得难以形容。
F07H13,我正是因为这样才想帮助他，让他能够独立。
F07N01,把那张床给我，Dilsey。
F07N02,现在你在小声骂谁呢？
F07N03,这个问题一直没有从我脑海中消失。
F07N04,好吧，我相信。
F07N05,这不是比较的问题，我很担心。
F07N06,注意安全，老先生。
F07N07,昨天我听到了一些事情。
F07N08,请给男孩们订阅
F07N09,你为什么换工作了？
F07N10,晚餐准备好了。
F07N11,最好坐下來，聽我們的話。
F07S01,我可怜的杰耶。
F07S02,粥
F07S03,我们遇到了一个问题。
F07S04,他这些年来一直在汇款。
F07S05,当昆廷出生时，他们俩都被赶出了家。
F07S06,我告诉你可以带到家里。
F07S07, 这十七年来，他寄钱来了七次。
F07S08,为了照顾昆汀，他每个月都寄钱，每个月。
F07S09,我不知道我有什么问题。
F07S10,我是佩蒂的妻子。
F07S11,希望所有孩子都像你一样。
F07S12,伊法，米奇也会这样做吗？
F07S13,我做瑜伽商人。
F07S14,我觉得在这些年里我没有很好地理解你。
F07S15,那天晚上他来找我，告诉我他想和一个女孩结婚。
F07S16, 不，贾尔吉，他没死。我撒谎了。有人捂住了他的嘴，但那个女孩还活着，不过她的脸彻底毁了。
F07S17,世界上的事物本身并不悲伤。
F07S18,我很清楚南茜甚至都没想到迈克尔会同意这个交易，也许正是因为这个原因女孩才同意的。
F07S19,是的，这也是一个大错误。
F07S20,乔治只是从他那里拿走了一些瓶子。
F07S21,解决办法是，如果迈克尔从南希那里听到了一切，他一定会说出自己的无辜和无知，如果他们和解，迈克尔一定会原谅我。
F07S22,南希死了。
F07S23,南希，我的状况一点都不好，我知道你也不再是南希·麦克利斯特了。
F07S24,他在你离开后把自己埋头于工作。
F07S25,我没办法，我没办法，我能不能告诉你。
F07S26,你还那么爱我，还那么为我操心。
F07S27,为什么？
F07S28,迈克尔倾心的女孩
F07S29,还记得迈克尔的事故吗？
F07S30,我不相信帕夏自杀了。
F07S31,为什么说这高度？你怎么能出去？
F07S32,我们的上帝，我们是多么的不幸。布鲁发生了什么事？我们该怎么办？
F07S33,请提供文本的翻译。
F07S34,卡马罗夫斯基先生
F07S35,他是我丈夫。
F07S36,让我们不再谈论那件事。
F07S37,请把这个话题留到以后。我可以继续。
F07S38,在这个时期
F07S39,那个男人毁了我和帕夏的爱情生活。
F07S40,莫斯科一位非常有名的律师是我父亲的朋友。父亲去世后，当我们处于困境和不幸中时，他给了我们经济上的帮助。他没有什么有趣或特别之处。
F07S41,这个话题让我们多么接近。
F07S42,所以确实是在尤阿里基诺的那所房子里自杀的。
F07S43,他们总是说很多，但我不相信。
F07S44,这项工作让我感到平静。
F07S45,现在我想和你一个人在一起。
F07S46,他的研究完全令人满意吗？
F07S47,正在休息。
F07S48,你穿了一件漂亮的外套吗？
F07W01,美元
F07W02,他没有钱。
F07W03,你没能和自己谈谈吗？
F07W04,哦，清池
F07W05,阿萨比
F07W06,为什么？
F07W07,这不是你说那天晚上收到东京天空电台的那个收音机吗？
F08N01,如果您愿意，我会帮您一起去他的房间。
F08W01,夫人，玛格丽特·普尔切？
F09A01,出去。出去，不然我会像赶狗一样把你赶出去。
F09A02,我把钱给了你，让你别再烦他们。
F09A03,我不想从那些可怜的人那里拿不义之财。
F09A04,这是谁编的胡说八道？
F09A05,我不相信你。
F09A06,对于走失者，对于走失者，向外。
F09A07,我告诉过你，就算你把我撕成碎片，我也不愿意对人们诽谤你。
F09A08,看他们是如何拥有一切的，你也去做同样的事情。
F09A09,但是这种钱不能吃。
F09A10,当我不说话的时候有什么用？
F09A11,你要钱，我也给你准备了，你还想说什么？
F09A12,没有勇气承认自己所做事情的人不是男人。
F09A13,阁下，您人很好，但我不想和您一起生活，您到底在说什么？
F09F01,不会吧，天啊，快说怎么回事。
F09F02,不不不，求求你别让他来这儿。
F09H01,真是个好颜色。这就是我喜欢的颜色。
F09H02,这肯定会是个时机。
F09H03,این布料很适合我。
F09H04,到第三个鸽子地方
F09N01,女士是对的。
F09N02,你到西方去睡觉。
F09N03,来这里等着，我去告诉家里人。
F09N04,他工作并努力是为了能够抚养我长大。
F09N05,阿格拉姆适应一切。
F09N06,哪一种茶叶比较好，先生？
F09N07,当爸爸去世时，妈妈带我来了德黑兰，在一家帮佣。
F09N08,你好，马哈茂德先生
F09N09,我想敲门，但我提不起手。
F09S01,为什么？为什么你们想要把我们监禁起来？为什么你们想要把我们赶走？
F09S02,希望我有梦想。
F09S03,一个像我这样的无辜女孩，出路被封，能做什么呢？
F09S04,这是什么样的日子啊我过着。
F09S05,我以为阿巴斯真的会成为我的丈夫，我可以依靠他，但他脑子里有其他的想法。
F09S06,在我认识自己的这几年里，除了你们之外，我看到的都是坏事。
F09S07,将其作为中心处理
F09S08,你不来更好。
F09S09,别让我那么痛苦。
F09S10,上帝，求您怜悯，请您拯救他。
F09S11,爸爸爸爸丘
F09S12,我和我母亲唯一拥有的就是我父亲的遗产，他怎么可能把它给了你？
F09S13,我想说的是，如果到目前为止我没能像应该那样让您满意，我感到很抱歉。
F09S14,说实话，我真的做不了更多。
F09S15,但如果你的母亲不同意怎么办？
F09S16,我错了，女士。
F09S17,你有耐心听我和你聊两句吗？
F09S18,我还是个孩子的时候，父亲去世了。
F09S19,她是一个勤劳和奉献的女人。
F09W01,哦，你为什么关上门了？
F09W02,你有什么吃的？
F09W03,我们
F09W04,洗你
F10A01,看看他在说什么？
F10A02,实际上，在这个家没有人敢对这个女孩说她有什么不对。
F10A03,我们辛辛苦苦地把孩子养大。
F10A04,大力士轻轻地走向女孩。
F10A05,你需要三次把那沾满泥土的手放在净水中洗。
F10A06,在这些事件之后你还没有学会吗？
F10A07,她教导你了吗，愿她的灵魂得到安息？
F10A08,我说别吃太多，你肯定又少做了什么对吧？
F10A09,先生抛弃了我们，紧紧跟着女佣。
F10A10, 你以为我不知道你偷偷地从锅里捞肉吃，直接吃光吗？
F10A11, 要是换作别人，早就用石榴树枝把你的腿打得血淋淋了。
F10A12,你到底要不要去除我的厄运？
F10A13, 让我抱着我的爱人亲亲她？不，凭着上帝，她吃得好，穿得好，住得又暖又软，她还想要什么？
F10A14,哦，看看天啊，你到底带了怎样的孩子？
F10A15,一些钱放在他面前，好让他修理那个东西。
F10A16,阿克巴里夫人祝福奴隶们什么？
F10A17,一切都因为这个女孩而着火了。
F10A18,给了他白吃的面包。
F10A19,我说闭嘴，别惹麻烦，女孩。
F10A20,他家族错了，他想阻止您从这个家走出来。
F10A21,现在你在那个角落用你那傲慢的眼神对我们施压是为了什么？
F10A22,蒂亚拉群体到小库莫尔去了吗？
F10A23, 你是不是想现在就把我当成屠夫和刽子手？
F10A24,按照命令，我把他的头发剪短，让他懂点礼貌。
F10A25,好的，好的，不要为这些人操心。
F10A26,撞了南墙才明白十斤面粉出多少油。
F10A27,聪明的人常说，每个人得到的都是自己应得的。
F10A28,我对他做了什么？
